pantheria_tax_id	pantheria_char_id	pantheria_char_value
3161	26	2.00
3161	31	977;2151;2655
3161	36	122392.34
3161	37	-3.30
3161	38	-9.18
3161	39	-6.24
3161	40	147.84
3161	41	136.93
3161	42	142.38
3161	43	1
3161	44	11.97
3161	45	2.00
3161	46	0.14
3161	47	278.65
3161	48	185.01
3161	49	1677.20
3161	50	1689.02
3162	2	48.83
3162	3	54.23
3162	12	1.00
3162	26	2.00
3162	31	81;1658;2151;2622;2655
3162	36	259281.47
3162	37	-0.62
3162	38	-10.70
3162	39	-5.66
3162	40	150.73
3162	41	134.01
3162	42	142.37
3162	43	1
3162	44	11.53
3162	45	1.00
3162	46	0.11
3162	47	290.96
3162	48	217.49
3162	49	1669.67
3162	50	1688.17
3163	2	30.15
3163	3	49.99
3163	4	110.00
3163	9	3.00
3163	12	1.00
3163	26	2.00
3163	27	2
3163	31	1015;1658;2151;2622;2655
3163	36	78720.86
3163	37	-3.98
3163	38	-6.96
3163	39	-5.47
3163	40	145.80
3163	41	138.54
3163	42	142.17
3163	43	1
3163	44	5.31
3163	45	1.00
3163	46	0.19
3163	47	268.88
3163	48	246.61
3163	49	1688.66
3163	50	1694.29
3164	36	4955.44
3164	37	-5.27
3164	38	-8.05
3164	39	-6.66
3164	40	133.19
3164	41	129.58
3164	42	131.39
3164	43	19
3164	44	19.00
3164	45	19.00
3164	46	0.11
3164	47	164.00
3164	48	267.00
3165	2	107.06
3165	3	76.12
3165	4	134.03
3165	12	1.00
3165	24	1.00
3165	26	2.00
3165	31	81;406;1658;2151;2280;2655
3165	36	36810.07
3165	37	-3.23
3165	38	-11.65
3165	39	-7.44
3165	40	161.39
3165	41	144.57
3165	42	152.98
3165	43	7
3165	44	13.09
3165	45	9.00
3165	46	0.14
3165	47	203.55
3165	48	260.24
3165	49	1653.00
3165	50	1653.00
3166	2	78.39
3166	3	65.10
3166	4	119.69
3166	12	1.00
3166	26	2.00
3166	31	1658;2151;2280;2655
3166	36	3870.66
3166	37	-8.31
3166	38	-9.64
3166	39	-8.97
3166	40	161.39
3166	41	160.54
3166	42	160.97
3166	43	13
3166	44	13.00
3166	45	13.00
3166	46	0.18
3166	47	204.49
3166	48	258.50
3167	2	53.20
3167	3	66.67
3167	12	1.00
3167	26	2.00
3167	31	722;1658;2151;2655
3167	36	7066.71
3167	37	-2.55
3167	38	-4.85
3167	39	-3.70
3167	40	153.11
3167	41	150.69
3167	42	151.90
3167	43	10
3167	44	10.00
3167	45	10.00
3167	46	0.11
3167	47	189.50
3167	48	238.00
3168	3	52.57
3168	12	1.00
3168	26	2.00
3168	31	81;679;1658;2151
3168	32	21.31
3168	36	199965.79
3168	37	1.75
3168	38	-5.70
3168	39	-1.97
3168	40	130.87
3168	41	118.75
3168	42	124.81
3168	43	5
3168	44	82.58
3168	45	17.00
3168	46	0.07
3168	47	236.37
3168	48	218.40
3168	49	1812.60
3168	50	1909.15
3169	2	68.25
3169	3	77.00
3169	6	365.00
3169	9	1.00
3169	11	138.16
3169	12	1.00
3169	16	1.00
3169	17	1.00
3169	21	30.00
3169	23	295.82
3169	26	2.00
3169	27	1
3169	28	105.00
3169	31	899;1314;1439;1658;2017;2151;2655;2885
3169	36	17815.16
3169	37	12.50
3169	38	9.03
3169	39	10.77
3169	40	124.07
3169	41	122.38
3169	42	123.22
3169	43	97
3169	44	333.53
3169	45	103.00
3169	46	0.08
3169	47	140.47
3169	48	258.59
3169	49	1483.66
3169	50	1783.72
3170	2	48.83
3170	3	65.36
3170	9	1.00
3170	12	1.00
3170	16	0.99
3170	17	1.00
3170	24	1.00
3170	26	2.00
3170	27	1
3170	31	196;360;1221;1297;1658;2017;2024;2143;2151;2432;2655;2691;2719;2744
3170	36	351920.41
3170	37	-10.69
3170	38	-30.78
3170	39	-20.74
3170	40	153.63
3170	41	141.59
3170	42	147.61
3170	43	0
3170	44	11.36
3170	45	0.00
3170	46	0.09
3170	47	95.91
3170	48	218.02
3170	49	982.41
3170	50	1579.68
3171	3	75.12
3171	12	1.00
3171	26	2.00
3171	31	978;1658;2151
3171	32	59.25
3171	36	504.81
3171	37	-10.66
3171	38	-10.88
3171	39	-10.77
3171	40	166.09
3171	41	165.69
3171	42	165.89
3171	43	13
3171	44	13.00
3171	45	13.00
3171	46	0.18
3172	2	41.96
3172	3	58.07
3172	4	93.93
3172	12	1.00
3172	24	1.00
3172	26	2.00
3172	31	196;406;1658;2151;2280;2655
3172	36	33659.02
3172	37	-1.95
3172	38	-9.94
3172	39	-5.95
3172	40	161.39
3172	41	146.50
3172	42	153.94
3172	43	8
3172	44	13.31
3172	45	8.00
3172	46	0.16
3172	47	197.47
3172	48	253.93
3173	2	18.43
3173	3	49.50
3173	9	1.00
3173	12	1.00
3173	16	1.00
3173	26	2.00
3173	27	3
3173	31	890;1297;1432;1644;1658;2151;2655
3173	36	12349250.02
3173	37	27.04
3173	38	-23.15
3173	39	1.94
3173	40	-34.79
3173	41	-109.48
3173	42	-72.13
3173	43	0
3173	44	25.15
3173	45	0.00
3173	46	0.11
3173	47	149.71
3173	48	237.86
3173	49	1281.54
3173	50	1543.92
3174	2	15.04
3174	3	47.50
3174	9	1.00
3174	12	1.00
3174	16	0.99
3174	17	1.00
3174	26	2.00
3174	27	3
3174	31	1297;1658;1685;1690;2151;2655
3174	36	1257778.48
3174	37	34.52
3174	38	17.90
3174	39	26.21
3174	40	-100.60
3174	41	-118.00
3174	42	-109.30
3174	43	0
3174	44	32.89
3174	45	1.00
3174	46	0.11
3174	47	31.84
3174	48	178.07
3174	49	510.32
3174	50	1226.47
3175	2	13.12
3175	3	43.24
3175	7	11.06
3175	8	14.00
3175	12	1.00
3175	16	0.99
3175	17	1.00
3175	19	4.01
3175	20	37.54
3175	26	2.00
3175	31	419;1297;1658;1822;2151;2622;2655
3175	36	13392624.04
3175	37	23.43
3175	38	-30.11
3175	39	-3.34
3175	40	-34.79
3175	41	-100.57
3175	42	-67.68
3175	43	0
3175	44	30.56
3175	45	0.00
3175	46	0.11
3175	47	142.68
3175	48	235.66
3175	49	1260.44
3175	50	1522.70
3176	2	16.38
3176	3	60.99
3176	9	1.00
3176	12	1.00
3176	16	0.99
3176	17	1.00
3176	19	4.94
3176	26	2.00
3176	27	3
3176	31	890;1297;1432;1658;1685;2035;2143;2151;2622;2655
3176	36	18149920.20
3176	37	39.35
3176	38	-34.98
3176	39	2.18
3176	40	-34.79
3176	41	-117.28
3176	42	-76.03
3176	43	0
3176	44	30.69
3176	45	0.00
3176	46	0.11
3176	47	127.10
3176	48	222.69
3176	49	1148.78
3176	50	1452.70
3177	1	1.00
3177	2	59.99
3177	5	17.25
3177	9	6.00
3177	11	33.98
3177	12	1.00
3177	15	38.00
3177	16	2.00
3177	17	8.57
3177	18	62.40
3177	19	4.33
3177	20	51.61
3177	24	1.00
3177	26	2.00
3177	27	1
3177	28	24.85
3177	31	368;543;568;905;1297;2151;2655
3177	36	635794.61
3177	37	19.79
3177	38	7.19
3177	39	13.49
3177	40	-79.45
3177	41	-105.20
3177	42	-92.33
3177	43	2
3177	44	65.24
3177	45	8.00
3177	46	0.11
3177	47	154.92
3177	48	227.59
3177	49	1214.47
3177	50	1655.98
3178	2	6.83
3178	3	37.50
3178	12	1.00
3178	26	2.00
3178	31	1658;2151;2622;2655
3178	36	794833.68
3178	37	-11.11
3178	38	-22.48
3178	39	-16.80
3178	40	138.40
3178	41	114.39
3178	42	126.40
3178	43	0
3178	44	0.61
3178	45	0.00
3178	46	1.4696072108949e-03
3178	47	62.47
3178	48	265.06
3178	49	705.92
3178	50	1751.32
3179	2	9.89
3179	3	43.50
3179	16	2.00
3179	22	4.50
3179	31	1839;2424
3179	36	1481223.75
3179	37	-3.24
3179	38	-29.71
3179	39	-16.48
3179	40	153.63
3179	41	115.04
3179	42	134.34
3179	43	0
3179	44	4.77
3179	45	0.00
3179	46	0.10
3179	47	117.29
3179	48	242.35
3179	49	979.81
3179	50	1673.79
3180	36	7277323.77
3180	37	-11.11
3180	38	-43.64
3180	39	-27.37
3180	40	153.63
3180	41	113.14
3180	42	133.39
3180	43	0
3180	44	3.33
3180	45	0.00
3180	46	0.03
3180	47	35.11
3180	48	208.44
3180	49	424.90
3180	50	1328.02
3181	2	11.32
3181	3	39.73
3181	7	20.46
3181	8	9.30
3181	9	1.00
3181	11	22.94
3181	12	1.00
3181	16	1.54
3181	19	1.65
3181	23	326.81
3181	26	2.00
3181	27	3
3181	28	44.34
3181	31	895;1173;1297;1658;1784;2066;2143;2151;2282;2655;3023
3181	36	880409.98
3181	37	-23.44
3181	38	-43.64
3181	39	-33.54
3181	40	153.63
3181	41	114.97
3181	42	134.30
3181	43	0
3181	44	20.03
3181	45	0.00
3181	46	0.04
3181	47	61.49
3181	48	150.90
3181	49	638.60
3181	50	1087.83
3182	12	1.00
3182	26	2.00
3182	31	2151
3182	36	1261.04
3182	37	-8.17
3182	38	-8.58
3182	39	-8.38
3182	40	123.91
3182	41	123.19
3182	42	123.55
3182	43	123
3182	44	132.24
3182	45	123.00
3182	46	-0.01
3184	3	38.99
3184	12	1.00
3184	26	2.00
3184	31	1658;2151
3184	32	9.05
3184	36	11958.72
3184	37	-5.37
3184	38	-6.00
3184	39	-5.69
3184	40	145.34
3184	41	142.46
3184	42	143.90
3184	43	4
3184	44	21.66
3184	45	4.00
3184	46	0.13
3184	47	373.05
3184	48	136.73
3184	49	1618.33
3184	50	1620.47
3185	2	7.29
3185	3	38.99
3185	12	1.00
3185	26	2.00
3185	31	1658;2151;2622;2655
3185	36	284169.97
3185	37	-0.89
3185	38	-9.69
3185	39	-5.29
3185	40	148.51
3185	41	130.63
3185	42	139.57
3185	43	1
3185	44	9.42
3185	45	1.00
3185	46	0.11
3185	47	300.87
3185	48	221.85
3185	49	1662.42
3185	50	1690.37
3186	1	3.00
3186	2	250.00
3186	4	197.49
3186	5	8.00
3186	11	25.75
3186	12	2.00
3186	16	6.05
3186	17	4.00
3186	19	11.40
3186	21	5999.99
3186	23	61.02
3186	26	1.00
3186	28	19.09
3186	29	78.36
3186	31	401;1297;2339;2340;2646;2647;2655;2988
3186	36	1022901.97
3186	37	38.61
3186	38	25.71
3186	39	32.16
3186	40	71.49
3186	41	46.64
3186	42	59.07
3186	43	3
3186	44	43.02
3186	45	6.00
3186	46	0.18
3186	47	21.56
3186	48	138.90
3186	49	259.09
3186	50	1209.53
3187	4	208.83
3187	9	2.00
3187	12	1.00
3187	16	4.10
3187	17	2.50
3187	21	726.63
3187	23	377.57
3187	26	1.00
3187	27	1
3187	31	95;401;1297;2646;2647;2988
3187	32	260.07
3187	36	271593.43
3187	37	44.05
3187	38	37.88
3187	39	40.96
3187	40	79.54
3187	41	67.38
3187	42	73.46
3187	43	0
3187	44	54.47
3187	45	4.00
3187	46	0.04
3187	47	22.84
3187	48	12.61
3187	49	276.16
3187	50	798.01
3188	12	2.00
3188	16	2.93
3188	26	1.00
3188	31	2647
3188	36	919072.95
3188	37	35.81
3188	38	25.05
3188	39	30.43
3188	40	111.09
3188	41	86.90
3188	42	99.00
3188	43	0
3188	44	81.91
3188	45	2.00
3188	46	0.07
3188	47	118.04
3188	48	37.22
3188	49	749.95
3188	50	936.35
3189	12	2.00
3189	26	1.00
3189	31	2647
3189	36	340281.03
3189	37	40.85
3189	38	30.48
3189	39	35.66
3189	40	102.59
3189	41	96.82
3189	42	99.71
3189	43	0
3189	44	14.75
3189	45	0.00
3189	46	0.05
3189	47	57.54
3189	48	-30.03
3189	49	405.61
3189	50	763.88
3191	1	2.00
3191	2	22.81
3191	4	92.18
3191	5	12.85
3191	7	27.10
3191	8	19.50
3191	9	3.00
3191	11	29.10
3191	12	2.00
3191	13	3.362546e-03
3191	14	4.131205e-03
3191	15	25.90
3191	16	2.62
3191	18	30.00
3191	19	2.70
3191	21	302.33
3191	24	3.75
3191	25	6
3191	26	2.00
3191	27	2
3191	28	20.84
3191	29	12.50
3191	31	391;543;730;1134;1297;1392;1793;1794;1796;1822;1917;1918;2166;2406;2591;2655;2697
3191	33	4.20
3191	36	1448050.54
3191	37	39.40
3191	38	26.69
3191	39	33.05
3191	40	-75.71
3191	41	-96.14
3191	42	-85.93
3191	43	3
3191	44	45.48
3191	45	6.00
3191	46	0.06
3191	47	99.50
3191	48	166.74
3191	49	960.28
3191	50	1054.98
3192	1	3.00
3192	2	162.25
3192	4	159.62
3192	7	183.32
3192	8	176.10
3192	9	3.00
3192	12	1.00
3192	26	1.00
3192	27	1
3192	31	424;890;1822;2655;2942
3192	36	102723.41
3192	37	-33.36
3192	38	-40.34
3192	39	-36.85
3192	40	-70.19
3192	41	-73.25
3192	42	-71.72
3192	43	1
3192	44	73.48
3192	45	1.00
3192	46	0.06
3192	47	60.22
3192	48	76.88
3192	49	528.82
3192	50	907.25
3193	1	2.00
3193	2	203.27
3193	4	280.00
3193	5	1.25
3193	7	177.25
3193	8	200.70
3193	9	7.00
3193	11	90.59
3193	12	3.00
3193	16	5.31
3193	17	2.00
3193	18	85.20
3193	19	14.19
3193	21	1166.23
3193	23	187.19
3193	25	8
3193	26	2.00
3193	27	2
3193	28	31.12
3193	29	71.12
3193	31	424;543;730;873;890;1026;1297;1449;1492;1627;1822;2007;2151;2655;3078
3193	36	64949.08
3193	37	-28.68
3193	38	-34.97
3193	39	-31.83
3193	40	-70.23
3193	41	-72.15
3193	42	-71.19
3193	43	1
3193	44	100.42
3193	45	1.00
3193	46	0.06
3193	47	26.48
3193	48	63.47
3193	49	232.90
3193	50	1011.21
3194	2	200.55
3194	7	171.46
3194	8	173.20
3194	9	2.00
3194	27	1
3194	31	424;890;1822;2655
3194	36	32534.97
3194	37	-29.91
3194	38	-35.17
3194	39	-32.54
3194	40	-70.52
3194	41	-72.19
3194	42	-71.36
3194	43	7
3194	44	137.99
3194	45	8.00
3194	46	0.08
3194	47	35.27
3194	48	116.20
3194	49	267.02
3194	50	903.13
3196	1	1.00
3196	2	155.77
3196	5	0.00
3196	7	125.82
3196	8	156.30
3196	9	2.00
3196	11	104.50
3196	12	2.00
3196	16	2.04
3196	18	88.00
3196	19	20.00
3196	25	6
3196	26	2.00
3196	27	1
3196	31	424;543;890;1297;1627;1822;2151;2655
3196	36	396551.36
3196	37	-15.69
3196	38	-31.40
3196	39	-23.54
3196	40	-64.48
3196	41	-69.62
3196	42	-67.05
3196	43	0
3196	44	12.04
3196	45	0.00
3196	46	0.06
3196	47	43.03
3196	48	39.90
3196	49	494.61
3196	50	1247.58
3197	1	1.00
3197	2	124.43
3197	7	115.04
3197	8	118.60
3197	9	2.00
3197	12	2.00
3197	26	1.00
3197	27	1
3197	31	424;890;1822;2151;2655
3197	36	54799.69
3197	37	-26.80
3197	38	-31.94
3197	39	-29.37
3197	40	-67.18
3197	41	-69.86
3197	42	-68.52
3197	43	0
3197	44	1.54
3197	45	0.00
3197	46	0.04
3197	47	14.59
3197	48	59.82
3197	49	207.37
3197	50	1131.54
3198	1	2.00
3198	2	1042996.25
3198	4	2870.18
3198	5	0.00
3198	6	1825.00
3198	9	6.00
3198	10	729.99
3198	11	357.39
3198	12	2.00
3198	15	821.25
3198	16	1.22
3198	18	480.00
3198	19	59090.90
3198	21	1.27
3198	23	2315.02
3198	26	1.00
3198	27	2
3198	28	591.36
3198	29	200000.00
3198	31	367;543;1297;1763;2151;2655;2986
3198	33	0.73
3199	2	84560.57
3199	4	1516.50
3199	6	547.50
3199	9	2.00
3199	11	203.49
3199	12	1.00
3199	13	2.01
3199	14	2.85
3199	15	365.00
3199	16	1.61
3199	18	264.00
3199	19	3007.49
3199	21	16.00
3199	23	527.12
3199	26	1.00
3199	27	1
3199	28	73.49
3199	29	23900.00
3199	31	89;653;730;1297;1404;1573;1577;1763;2525;2620;2655;2718;2986;3009;3010
3199	33	1.10
3199	36	6310738.18
3199	37	62.28
3199	38	21.27
3199	39	41.77
3199	40	-96.52
3199	41	-149.44
3199	42	-122.98
3199	43	0
3199	44	14.38
3199	45	0.00
3199	46	0.07
3199	47	38.76
3199	48	67.61
3199	49	389.11
3199	50	755.20
3200	1	2.00
3200	2	75901.25
3200	4	1513.69
3200	6	463.00
3200	9	4.00
3200	11	201.39
3200	12	1.00
3200	13	1.99
3200	14	2.29
3200	15	304.16
3200	16	1.57
3200	18	276.00
3200	19	2949.99
3200	21	17.32
3200	23	365.00
3200	24	2.25
3200	25	4
3200	26	1.00
3200	27	1
3200	28	79.92
3200	29	29985.81
3200	31	543;653;730;764;905;1297;1404;1573;1577;1594;2151;2338;2525;2650;2655;2718;2986;3009;3010
3200	33	1.20
3200	36	14446002.22
3200	37	61.76
3200	38	-17.98
3200	39	21.89
3200	40	-49.87
3200	41	-130.91
3200	42	-90.39
3200	43	0
3200	44	34.11
3200	45	0.00
3200	46	0.07
3200	47	80.45
3200	48	127.64
3200	49	773.39
3200	50	1025.50
3202	1	1.00
3202	2	40.74
3202	9	2.00
3202	12	1.00
3202	16	3.15
3202	21	44.46
3202	23	92.80
3202	24	1.00
3202	26	2.00
3202	27	1
3202	31	730;905;1297;2151;2655
3202	36	7578892.12
3202	37	11.38
3202	38	-22.06
3202	39	-5.34
3202	40	-47.39
3202	41	-81.01
3202	42	-64.20
3202	43	0
3202	44	11.56
3202	45	0.00
3202	46	0.13
3202	47	169.28
3202	48	248.59
3202	49	1399.05
3202	50	1579.55
3204	2	73.40
3204	31	2655
3204	36	5781.47
3204	37	-15.41
3204	38	-16.22
3204	39	-15.82
3204	40	-45.69
3204	41	-46.41
3204	42	-46.05
3204	43	3
3204	44	4.33
3204	45	3.00
3204	46	0.08
3204	47	125.00
3204	48	211.66
3204	49	1055.33
3204	50	1463.51
3205	1	1.00
3205	2	27.92
3205	4	103.46
3205	5	19.25
3205	6	156.33
3205	9	4.00
3205	11	31.63
3205	12	2.00
3205	13	0.02
3205	14	0.02
3205	15	31.50
3205	16	3.84
3205	17	3.80
3205	18	60.00
3205	19	2.30
3205	23	107.71
3205	25	6
3205	26	1.00
3205	27	2
3205	28	22.82
3205	29	13.10
3205	31	377;543;786;881;1215;1297;1382;1923;2294;2621;2655;2776
3205	36	3797199.74
3205	37	53.17
3205	38	23.24
3205	39	38.20
3205	40	-93.98
3205	41	-122.39
3205	42	-108.18
3205	43	0
3205	44	8.69
3205	45	0.00
3205	46	0.05
3205	47	34.14
3205	48	93.41
3205	49	470.15
3205	50	863.03
3206	1	1.00
3206	2	21.68
3206	4	94.80
3206	5	15.50
3206	6	121.66
3206	7	29.60
3206	8	19.10
3206	9	1.00
3206	11	28.37
3206	12	2.00
3206	13	0.01
3206	14	0.01
3206	15	29.70
3206	16	3.30
3206	17	2.50
3206	18	55.20
3206	19	2.33
3206	21	158.55
3206	23	56.02
3206	24	2.00
3206	26	1.00
3206	27	3
3206	28	19.86
3206	29	9.19
3206	31	377;543;730;808;1012;1215;1297;1573;1577;1822;1849;1922;2473;2655;2810
3206	36	769659.21
3206	37	42.14
3206	38	24.97
3206	39	33.55
3206	40	-107.74
3206	41	-120.74
3206	42	-114.24
3206	43	0
3206	44	28.83
3206	45	0.00
3206	46	0.15
3206	47	22.33
3206	48	149.35
3206	49	341.39
3206	50	1135.77
3207	2	189999.99
3207	4	2500.00
3207	9	1.00
3207	11	425.83
3207	12	1.00
3207	16	1.00
3207	21	37.36
3207	22	5.50
3207	27	3
3207	31	147;148;1297;2151;2409;2655
3208	2	5628758.66
3208	4	8652.64
3208	6	5456.75
3208	9	2.00
3208	11	456.25
3208	12	1.00
3208	13	79244.72
3208	14	112249.72
3208	15	1825.00
3208	16	1.00
3208	18	1200.00
3208	19	158745.07
3208	20	2374.99
3208	22	9.00
3208	23	4989.76
3208	24	12.00
3208	27	3
3208	28	415.76
3208	31	144;149;150;151;387;537;543;1004;1297;2151;2409;2655
3208	33	0.48
3209	1	2.00
3209	2	72105.40
3209	4	1297.33
3209	6	1095.00
3209	7	8320.00
3209	8	32000.00
3209	9	2.00
3209	11	181.24
3209	12	1.00
3209	13	18.17
3209	14	17.04
3209	15	365.00
3209	16	1.40
3209	18	230.04
3209	19	3080.81
3209	23	964.59
3209	24	3.00
3209	25	4
3209	26	1.00
3209	27	1
3209	28	84.86
3209	31	511;543;764;1297;1404;1525;1573;1822;1848;2448;2555;2655;2718;2986
3209	33	1.10
3209	36	1137827.98
3209	37	64.61
3209	38	43.51
3209	39	54.06
3209	40	-110.18
3209	41	-151.99
3209	42	-131.08
3209	43	0
3209	44	4.68
3209	45	0.00
3209	46	0.09
3209	47	66.00
3209	48	-10.46
3209	49	324.18
3209	50	429.51
3210	1	3.00
3210	2	8229.12
3210	4	550.38
3210	9	4.00
3210	11	225.00
3210	12	2.00
3210	16	1.00
3210	21	6.46
3210	22	13.00
3210	23	1683.65
3210	24	9.10
3210	26	2.00
3210	27	1
3210	31	730;899;905;1297;1544;1547;1848;2151;2344;2371;2463;2655
3210	36	33168.59
3210	37	-6.26
3210	38	-9.51
3210	39	-7.89
3210	40	-76.03
3210	41	-77.97
3210	42	-77.00
3210	43	4
3210	44	14.60
3210	45	5.00
3210	46	0.15
3210	47	127.89
3210	48	164.83
3210	49	1191.15
3210	50	1482.23
3211	1	2.00
3211	2	13486.55
3211	4	824.99
3211	9	4.00
3211	11	214.00
3211	12	1.00
3211	15	365.00
3211	16	0.98
3211	18	213.96
3211	19	1130.00
3211	21	2.62
3211	23	371.23
3211	24	2.00
3211	25	4
3211	26	1.00
3211	27	1
3211	28	136.87
3211	31	543;730;869;917;1297;1525;1848;2629;2655;2693;2986
3211	33	1.10
3211	36	5375303.33
3211	37	19.29
3211	38	-34.83
3211	39	-7.77
3211	40	50.90
3211	41	7.62
3211	42	29.26
3211	43	0
3211	44	38.39
3211	45	1.00
3211	46	0.13
3211	47	66.50
3211	48	209.37
3211	49	776.24
3211	50	1452.31
3212	1	2.00
3212	2	1484.25
3212	4	419.18
3212	6	730.00
3212	7	477.34
3212	8	1315.00
3212	9	1.00
3212	11	12.48
3212	12	3.00
3212	13	0.07
3212	14	0.07
3212	15	365.00
3212	16	2.00
3212	18	264.00
3212	23	742.46
3212	24	1.00
3212	26	1.00
3212	27	3
3212	28	120.97
3212	31	543;1297;1361;1573;1822;1848;2224;2484;2581;2655
3212	33	1.10
3212	36	547828.42
3212	37	-16.29
3212	38	-43.64
3212	39	-29.96
3212	40	153.63
3212	41	136.53
3212	42	145.08
3212	43	0
3212	44	24.86
3212	45	1.00
3212	46	0.04
3212	47	76.73
3212	48	156.53
3212	49	781.20
3212	50	1206.89
3213	2	650.00
3213	9	3.00
3213	12	2.00
3213	26	1.00
3213	27	1
3213	31	2151;2655
3213	36	767.26
3213	37	9.83
3213	38	8.41
3213	39	9.12
3213	40	-82.39
3213	41	-83.95
3213	42	-83.17
3213	43	13
3213	44	62.36
3213	45	13.00
3213	46	0.05
3213	47	231.60
3213	48	277.48
3213	49	1528.00
3213	50	1755.00
3214	9	3.00
3214	12	2.00
3214	26	1.00
3214	27	1
3214	31	2151
3214	36	6002.72
3214	37	10.52
3214	38	9.82
3214	39	10.17
3214	40	-83.09
3214	41	-84.91
3214	42	-84.00
3214	43	16
3214	44	85.96
3214	45	16.00
3214	46	0.20
3214	47	304.68
3214	48	248.57
3214	49	1361.47
3214	50	1731.24
3215	1	1.00
3215	2	499.99
3215	9	3.00
3215	12	2.00
3215	26	1.00
3215	27	1
3215	31	511;2151;2655
3215	36	609.71
3215	37	16.60
3215	38	16.39
3215	39	16.50
3215	40	-94.15
3215	41	-94.46
3215	42	-94.30
3215	43	6
3215	44	14.51
3215	45	6.00
3215	46	0.12
3215	47	223.14
3215	48	233.05
3215	49	1114.80
3215	50	1588.95
3216	2	437.99
3216	9	3.00
3216	12	2.00
3216	26	1.00
3216	27	1
3216	31	2151;2655
3216	36	30081.13
3216	37	9.11
3216	38	6.59
3216	39	7.85
3216	40	-76.91
3216	41	-78.57
3216	42	-77.74
3216	43	2
3216	44	9.17
3216	45	3.00
3216	46	0.10
3216	47	207.70
3216	48	252.00
3216	49	1551.91
3216	50	1677.12
3217	2	499.99
3217	9	3.00
3217	12	2.00
3217	26	1.00
3217	27	1
3217	31	2151;2655
3217	36	152714.59
3217	37	19.52
3217	38	13.18
3217	39	16.35
3217	40	-87.01
3217	41	-103.15
3217	42	-95.08
3217	43	8
3217	44	84.34
3217	45	12.00
3217	46	0.07
3217	47	115.58
3217	48	210.28
3217	49	1026.15
3217	50	1642.74
3218	2	615.00
3218	9	3.00
3218	12	2.00
3218	26	1.00
3218	27	1
3218	31	2151;2655
3218	36	1199.44
3218	37	10.26
3218	38	9.68
3218	39	9.97
3218	40	-83.61
3218	41	-84.43
3218	42	-84.02
3218	43	58
3218	44	196.05
3218	45	58.00
3218	46	0.17
3218	47	238.21
3218	48	218.22
3218	49	1424.04
3218	50	1755.00
3219	2	499.99
3219	9	3.00
3219	12	2.00
3219	16	1.97
3219	26	1.00
3219	27	1
3219	31	1297;2151;2655
3219	36	399397.84
3219	37	23.45
3219	38	14.19
3219	39	18.82
3219	40	-86.86
3219	41	-99.87
3219	42	-93.36
3219	43	3
3219	44	56.13
3219	45	4.00
3219	46	0.14
3219	47	116.21
3219	48	234.91
3219	49	1260.67
3219	50	1570.09
3220	1	1.00
3220	2	499.99
3220	9	3.00
3220	12	2.00
3220	26	1.00
3220	27	1
3220	31	511;2151;2655
3220	36	197.18
3220	37	19.30
3220	38	19.15
3220	39	19.23
3220	40	-97.08
3220	41	-97.23
3220	42	-97.15
3220	43	100
3220	44	100.00
3220	45	100.00
3220	46	0.08
3220	47	135.00
3220	48	104.00
3220	49	1082.00
3220	50	1223.00
3221	9	3.00
3221	12	2.00
3221	26	1.00
3221	27	1
3221	31	2151
3221	36	3002.20
3221	37	13.37
3221	38	12.89
3221	39	13.13
3221	40	-85.33
3221	41	-86.00
3221	42	-85.67
3221	43	18
3221	44	47.79
3221	45	18.00
3221	46	0.15
3221	47	130.99
3221	48	172.41
3221	49	1178.90
3221	50	1526.44
3222	9	3.00
3222	12	2.00
3222	26	1.00
3222	27	1
3222	31	2151
3222	36	50.46
3222	37	6.19
3222	38	6.11
3222	39	6.15
3222	40	-77.36
3222	41	-77.43
3222	42	-77.40
3222	43	9
3222	44	9.00
3222	45	9.00
3222	46	0.12
3222	47	461.00
3222	48	245.00
3222	49	1574.00
3222	50	1854.00
3223	2	250.00
3223	9	3.00
3223	12	2.00
3223	26	1.00
3223	27	1
3223	31	2151;2655
3223	36	4894.08
3223	37	9.87
3223	38	8.37
3223	39	9.12
3223	40	-83.27
3223	41	-84.68
3223	42	-83.97
3223	43	16
3223	44	75.30
3223	45	16.00
3223	46	0.13
3223	47	214.18
3223	48	219.68
3223	49	1418.66
3223	50	1805.33
3224	1	1.00
3224	2	56175.20
3224	4	1254.43
3224	5	0.00
3224	6	1095.00
3224	7	6144.00
3224	8	48000.00
3224	9	1.00
3224	11	222.05
3224	12	2.00
3224	16	1.10
3224	17	1.00
3224	18	288.00
3224	19	1899.68
3224	23	755.15
3224	24	1.00
3224	25	4
3224	26	1.00
3224	27	3
3224	28	40.92
3224	29	5612.48
3224	31	511;543;1008;1126;1297;1822;1947;1980;2151;2611;2655
3224	36	18035652.33
3224	37	23.47
3224	38	-34.83
3224	39	-5.68
3224	40	51.41
3224	41	-17.53
3224	42	16.93
3224	43	0
3224	44	31.68
3224	45	1.00
3224	46	0.12
3224	47	75.34
3224	48	234.77
3224	49	800.71
3224	50	1524.66
3225	1	2.00
3225	2	1590.57
3225	4	400.00
3225	5	10.00
3225	6	121.66
3225	9	2.00
3225	11	30.45
3225	13	0.04
3225	14	0.04
3225	15	29.00
3225	16	5.24
3225	17	4.50
3225	18	216.00
3225	19	39.11
3225	21	357.90
3225	23	185.61
3225	27	1
3225	28	26.30
3225	29	211.06
