Allacerops pomeli	skeletal tissue composition	hydroxylapatite
Allacerops pomeli	extinction status	extinct
Allacerops pomeli	trophic guild	browser
Allacerops pomeli	ecomorphological guild	fossorial and/or ground dwelling only
Allacerops pomeli	habitat includes	terrestrial habitat
Allacerops pomeli	motility	actively mobile
Allacerops pomeli	first appearance	Chattian Age
Desmatotherium guyotii	first appearance (million years ago)	50.3
Desmatotherium guyotii	last appearance (million years ago)	46.2
Desmatotherium guyotii	motility	actively mobile
Desmatotherium guyotii	ecomorphological guild	fossorial and/or ground dwelling only
Desmatotherium guyotii	habitat includes	terrestrial habitat
Desmatotherium guyotii	skeletal tissue composition	hydroxylapatite
Desmatotherium guyotii	first appearance	Ypresian Age
Desmatotherium guyotii	extinction status	extinct
Desmatotherium guyotii	last appearance	Lutetian Age
Desmatotherium guyotii	trophic guild	browser
Teleolophus shandongensis	first appearance (million years ago)	48.6
Teleolophus shandongensis	last appearance (million years ago)	37.2
Teleolophus shandongensis	habitat includes	terrestrial habitat
Teleolophus shandongensis	ecomorphological guild	fossorial and/or ground dwelling only
Teleolophus shandongensis	motility	actively mobile
Teleolophus shandongensis	skeletal tissue composition	hydroxylapatite
Teleolophus shandongensis	trophic guild	browser
Teleolophus shandongensis	last appearance	Priabonian Age
Teleolophus shandongensis	extinction status	extinct
Teleolophus shandongensis	first appearance	Ypresian Age
Teilhardia pretiosa	last appearance (million years ago)	37.2
Teilhardia pretiosa	first appearance (million years ago)	48.6
Teilhardia pretiosa	first appearance	Ypresian Age
Teilhardia pretiosa	trophic guild	browser
Teilhardia pretiosa	motility	actively mobile
Teilhardia pretiosa	ecomorphological guild	fossorial and/or ground dwelling only
Teilhardia pretiosa	last appearance	Priabonian Age
Teilhardia pretiosa	habitat includes	terrestrial habitat
Teilhardia pretiosa	extinction status	extinct
Teilhardia pretiosa	skeletal tissue composition	hydroxylapatite
Scaphohippus intermontanus	first appearance (million years ago)	23.03
Scaphohippus intermontanus	last appearance (million years ago)	5.333
Scaphohippus intermontanus	extinction status	extinct
Scaphohippus intermontanus	habitat includes	terrestrial habitat
Scaphohippus intermontanus	first appearance	Miocene Epoch
Scaphohippus intermontanus	ecomorphological guild	fossorial and/or ground dwelling only
Scaphohippus intermontanus	skeletal tissue composition	hydroxylapatite
Scaphohippus intermontanus	trophic guild	browser
Scaphohippus intermontanus	motility	actively mobile
Scaphohippus intermontanus	trophic guild	grazer
Metatitan relictus	habitat includes	terrestrial habitat
Metatitan relictus	skeletal tissue composition	hydroxylapatite
Metatitan relictus	trophic guild	browser
Metatitan relictus	motility	actively mobile
Metatitan relictus	ecomorphological guild	fossorial and/or ground dwelling only
Metatitan relictus	extinction status	extinct
Ceratotherium cottoni	habitat includes	savanna
Ceratotherium cottoni	habitat includes	grassland
Ceratotherium cottoni	habitat includes	terrestrial
Ceratotherium cottoni	habitat includes	woodland area
Ceratotherium cottoni	trophic guild	grazer
Ceratotherium cottoni	motility	actively mobile
Ceratotherium cottoni	habitat includes	terrestrial habitat
Ceratotherium cottoni	ecomorphological guild	fossorial and/or ground dwelling only
Ceratotherium cottoni	extinction status	extant
Ceratotherium cottoni	skeletal tissue composition	hydroxylapatite
Palaeosyops paludosus	geographic distribution includes	United States
Deperetella khaitchinulensis	trophic guild	browser
Deperetella khaitchinulensis	skeletal tissue composition	hydroxylapatite
Deperetella khaitchinulensis	habitat includes	terrestrial habitat
Deperetella khaitchinulensis	extinction status	extinct
Deperetella khaitchinulensis	motility	actively mobile
Deperetella khaitchinulensis	ecomorphological guild	fossorial and/or ground dwelling only
Hipparion isonesus	extinction status	extinct
Hipparion isonesus	geographic distribution includes	Canada
Hipparion isonesus	geographic distribution includes	United States
Hyrachyus douglassi	first appearance (million years ago)	50.3
Hyrachyus douglassi	last appearance (million years ago)	46.2
Hyrachyus douglassi	first appearance	Ypresian Age
Hyrachyus douglassi	last appearance	Lutetian Age
Hyrachyus douglassi	motility	actively mobile
Hyrachyus douglassi	ecomorphological guild	fossorial and/or ground dwelling only
Hyrachyus douglassi	extinction status	extinct
Hyrachyus douglassi	trophic guild	browser
Hyrachyus douglassi	habitat includes	terrestrial habitat
Hyrachyus douglassi	skeletal tissue composition	hydroxylapatite
Hyrachyus douglassi	geographic distribution includes	United States
Tapirus veroensis	geographic distribution includes	United States
Tapirus veroensis	geographic distribution includes	North Atlantic
Thuliadanta mayri	last appearance (million years ago)	50.3
Thuliadanta mayri	first appearance (million years ago)	55.8
Thuliadanta mayri	first appearance	Ypresian Age
Thuliadanta mayri	skeletal tissue composition	hydroxylapatite
Thuliadanta mayri	ecomorphological guild	fossorial and/or ground dwelling only
Thuliadanta mayri	extinction status	extinct
Thuliadanta mayri	motility	actively mobile
Thuliadanta mayri	trophic guild	browser
Thuliadanta mayri	habitat includes	terrestrial habitat
Thuliadanta mayri	geographic distribution includes	Canada
Tapirus pinchaque	weight (g)	148950
Tapirus pinchaque	prenatal development duration (days)	398
Tapirus pinchaque	weight (g)	4270
Tapirus pinchaque	total life span (years)	28.5
Tapirus pinchaque	weaning age (days)	339.47
Tapirus pinchaque	temperature in geographic range (0.1°C)	21.412
Tapirus pinchaque	onset of fertility (days)	1113.7
Tapirus pinchaque	precipitation in geographic range (millimeters per month)	148.68
Tapirus pinchaque	animal population density (individuals per square kilometer)	0.27
Tapirus pinchaque	potential evapotranspiration rate in geographic range (millimeters per month)	1463.08
Tapirus pinchaque	body mass (g)	4720
Tapirus pinchaque	longitude (degrees)	-76.11
Tapirus pinchaque	human population density (individuals per square kilometer)	1
Tapirus pinchaque	human population density (individuals per square kilometer)	57.11
Tapirus pinchaque	human population density (individuals per square kilometer)	2
Tapirus pinchaque	home range (km^2)	7.67
Tapirus pinchaque	home range (km^2)	6.38
Tapirus pinchaque	gestation period duration (days)	393.99
Tapirus pinchaque	longitude (degrees)	-79.76000000000001
Tapirus pinchaque	latitude (degrees)	-5.35
Tapirus pinchaque	latitude (degrees)	-0.02
Tapirus pinchaque	longitude (degrees)	-72.47
Tapirus pinchaque	latitude (degrees)	5.3
Tapirus pinchaque	geographic range (size of area) (km^2)	178168.26
Tapirus pinchaque	body mass (g)	156923.4
Tapirus pinchaque	actual evapotranspiration rate in geographic range (millimeters per month)	1361.82
Tapirus pinchaque	habitat includes	forest
Tapirus pinchaque	habitat includes	montane
Tapirus pinchaque	habitat includes	chaparral
Tapirus pinchaque	habitat includes	grassland
Tapirus pinchaque	habitat includes	mountain
Tapirus pinchaque	habitat includes	freshwater
Tapirus pinchaque	habitat includes	mountain range
Tapirus pinchaque	habitat includes	meadow
Tapirus pinchaque	habitat includes	headwater
Tapirus pinchaque	habitat includes	scrubland
Tapirus pinchaque	habitat includes	tropical moist broadleaf forest biome
Tapirus pinchaque	habitat includes	terrestrial
Tapirus pinchaque	habitat includes	tropical
Tapirus pinchaque	habitat includes	steppe
Tapirus pinchaque	habitat includes	volcano
Tapirus pinchaque	habitat includes	terrestrial habitat
Tapirus pinchaque	ecomorphological guild	amphibious
Tapirus pinchaque	skeletal tissue composition	hydroxylapatite
Tapirus pinchaque	motility	actively mobile
Tapirus pinchaque	trophic guild	browser
Tapirus pinchaque	extinction status	extant
Tapirus pinchaque	trophic level	herbivore
Tapirus pinchaque	primary diet	leaves of woody plants
Tapirus pinchaque	primary diet	leaves of herbaceous plants
Tapirus pinchaque	primary diet	leaves
Tapirus pinchaque	primary diet	fruit
Tapirus pinchaque	primary diet	plants
Tapirus pinchaque	Biogeographic realm	the Neotropics
Tapirus pinchaque	ecoregion	Patía Valley dry forests
Tapirus pinchaque	ecoregion	Cordillera Central páramo
Tapirus pinchaque	ecoregion	Northern Andean páramo
Tapirus pinchaque	ecoregion	Northwestern Andean montane forests
Tapirus pinchaque	ecoregion	Apure-Villavicencio dry forests
Tapirus pinchaque	ecoregion	Cauca Valley dry forests
Tapirus pinchaque	ecoregion	Magdalena Valley dry forests
Tapirus pinchaque	ecoregion	Cordillera Oriental montane forests
Tapirus pinchaque	ecoregion	Eastern Cordillera real montane forests
Tapirus pinchaque	ecoregion	Magdalena Valley montane forests
Tapirus pinchaque	ecoregion	Napo moist forests
Tapirus pinchaque	ecoregion	Cauca Valley montane forests
Tapirus pinchaque	habitat is	freshwater habitat
Tapirus pinchaque	habitat is	terrestrial habitat
Tapirus pinchaque	conservation status	endangered
Tapirus pinchaque	ecomorphological guild	fossorial and/or ground dwelling only
Tapirus pinchaque	behavioral circadian rhythm	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Tapirus pinchaque	geographic distribution includes	Colombia
Tapirus pinchaque	geographic distribution includes	Ecuador
Caenolophus magnus	first appearance (million years ago)	48.6
Caenolophus magnus	last appearance (million years ago)	37.2
Caenolophus magnus	last appearance	Priabonian Age
Caenolophus magnus	first appearance	Ypresian Age
Caenolophus magnus	skeletal tissue composition	hydroxylapatite
Caenolophus magnus	extinction status	extinct
Caenolophus magnus	motility	actively mobile
Caenolophus magnus	trophic guild	browser
Caenolophus magnus	ecomorphological guild	fossorial and/or ground dwelling only
Caenolophus magnus	habitat includes	terrestrial habitat
Orohippus progressus	motility	actively mobile
Orohippus progressus	ecomorphological guild	fossorial and/or ground dwelling only
Orohippus progressus	skeletal tissue composition	hydroxylapatite
Orohippus progressus	habitat includes	terrestrial habitat
Orohippus progressus	trophic guild	browser
Orohippus progressus	extinction status	extinct
Orohippus progressus	geographic distribution includes	United States
Hypohippus chico	last appearance (million years ago)	5.333
Hypohippus chico	first appearance (million years ago)	23.03
Hypohippus chico	first appearance	Miocene Epoch
Hypohippus chico	skeletal tissue composition	hydroxylapatite
Hypohippus chico	extinction status	extinct
Hypohippus chico	trophic guild	browser
Hypohippus chico	ecomorphological guild	fossorial and/or ground dwelling only
Hypohippus chico	habitat includes	terrestrial habitat
Hypohippus chico	motility	actively mobile
Equus conversidens	habitat includes	canyon
Equus conversidens	habitat includes	clay
Equus conversidens	geographic distribution includes	Canada
Equus conversidens	geographic distribution includes	El Salvador
Equus conversidens	geographic distribution includes	Guatemala
Equus conversidens	geographic distribution includes	Mexico
Equus conversidens	geographic distribution includes	United States
Hoploaceratherium tetradactylum	last appearance (million years ago)	11.608
Hoploaceratherium tetradactylum	first appearance (million years ago)	15.97
Hoploaceratherium tetradactylum	extinction status	extinct
Hoploaceratherium tetradactylum	trophic guild	browser
Hoploaceratherium tetradactylum	first appearance	Langhian Age
Hoploaceratherium tetradactylum	last appearance	Tortonian Age
Hoploaceratherium tetradactylum	habitat includes	terrestrial habitat
Hoploaceratherium tetradactylum	motility	actively mobile
Hoploaceratherium tetradactylum	ecomorphological guild	fossorial and/or ground dwelling only
Hoploaceratherium tetradactylum	skeletal tissue composition	hydroxylapatite
Tapirus terrestris spegazzinii	trophic guild	browser
Tapirus terrestris spegazzinii	extinction status	extant
Tapirus terrestris spegazzinii	motility	actively mobile
Tapirus terrestris spegazzinii	habitat includes	terrestrial habitat
Tapirus terrestris spegazzinii	ecomorphological guild	amphibious
Tapirus terrestris spegazzinii	skeletal tissue composition	hydroxylapatite
Dicerorhinus cixianensis	first appearance (million years ago)	11.608
Dicerorhinus cixianensis	last appearance (million years ago)	5.333
Dicerorhinus cixianensis	skeletal tissue composition	hydroxylapatite
