tsn	tsn_accepted
9081956	4267220
7729965	4267220
8438925	
4982285	9317392
4974871	4974872
8815842	
9164114	
8799053	2437967
7371097	2437967
9110323	2437967
7916335	2437967
9090963	2437967
8773809	2437967
8093343	2437967
8979271	2437967
9207723	2437967
4973464	2437967
9187826	2437967
8952410	2437967
9164773	2437967
7722093	2437967
7795969	2437967
7415426	2437967
8882839	2437967
8853479	2437967
9014926	2437967
9068448	2437967
8939063	2437967
8866520	2437967
8827685	2437967
7584493	2437967
9141749	2437967
8314598	2437967
9155891	2437967
9602486	2437967
7776079	2437967
8811832	2437967
7702488	2437967
8237490	2437967
9170199	2437967
9105000	2437967
9225697	2437967
9202324	2437967
8140569	2437967
9009711	2437967
8896086	2437967
9132980	2437967
7629460	2437967
9096289	2437967
9059739	2437967
8419597	2437967
9037244	2437967
8917609	2437967
8745774	2437967
8848545	2437967
8725763	2437967
8909365	2437967
8957523	2437967
8794195	2437967
8721069	2437967
8887855	2437967
8819663	2437967
8987786	2437967
7559108	2437967
9031982	2437967
8778554	2437967
8922655	2437967
8753550	2437967
8392220	2437967
8544340	2441209
4971475	2441209
8776788	2437986
9168173	2437986
2440769	2440768
4352026	2440768
6165031	2440768
9435601	9631226
9404247	4974842
9555520	4974842
8687048	6164641
9453742	8686347
9551190	9243960
9175484	2437967
2440767	2440764
9246322	4974397
4968689	9368728
9592357	9368728
9614198	9220451
8604363	9535123
8473600	9465118
8705500	9433118
4970604	9546779
9607589	9546779
4969515	8838619
4973343	9354214
4971083	9243960
9358633	9243960
4970808	9368672
9545317	4969469
9414100	4969469
9785826	4941653
9442033	8620025
9456425	9311616
4972130	9311616
9234898	8544994
4969511	9283241
4969604	9308074
9342562	9308074
9564546	8737788
4972927	8737788
9395501	8737788
5787236	9546725
8464591	9317392
5936172	9317392
9508053	4974872
9389111	4974872
9571116	4974872
9419316	4971838
9383563	9576949
9267952	9502368
4973745	9521121
9395932	9255954
4970926	9255954
9484315	8450416
9474353	8450416
9410683	8450416
4968866	9631226
4973749	9220451
9597972	4968842
7611456	4968842
8447242	4971327
9238532	4969469
9237156	
9460999	
9779090	
9415555	
7862713	
9619214	
9307209	
9351508	
9423978	
9543840	
9535196	
9759260	
3239804	
9362079	
9404969	
9369865	
9599436	
9591208	
9288874	
9488287	
9281297	
9247314	
9524248	
4832956	4832952
9559715	
8626905	4832952
8571544	4832952
8449175	4832952
9760946	
9286888	
9597268	
9476312	
9356404	3240467
9262344	
9663618	
9583199	
9389358	
9570841	
4572327	
9377609	
4826863	
4826866	
4834236	
4834247	
7720313	2432455
4831214	
4830787	4830786
9386559	4830832
8607757	4831709
8590022	4831709
4351920	2440373
4832316	2440373
4351943	2440373
2440385	2440373
4351919	2440373
3240218	2440373
4832288	2440373
4288003	2440373
4351921	2440373
4832290	2440373
6006443	2440373
9533373	2440373
4832291	2440373
7720075	2440373
4351917	2440373
9238811	2440373
6006444	2440373
4351942	2440373
4351915	2440373
4351918	2440373
4288002	2440373
4832289	2440373
4351944	2440373
4351916	2440373
3240241	2440373
4288004	2440373
4827322	3239609
4827321	3239609
4826310	2440225
4826305	2440225
4826309	2440225
4826306	2440225
4826302	2440225
3240159	
4973929	
4834244	
4975076	
4834066	
4825489	
4829765	
9175552	2436649
7899210	2436649
8110834	2436649
7398912	2436649
8927647	2436649
8877897	2436649
9565443	2436649
4265924	9004883
8769379	9004883
9147524	5218545
8834975	4267092
8479360	8592839
8543980	8592839
8235673	4266342
8821837	4262865
8858778	4262852
8630159	4972333
5816494	2438971
8751840	2438971
5816495	2438971
8911196	2438971
2438709	5786677
9324740	
2435165	6164629
2435162	6164629
6164630	6164629
6164631	6164629
9526143	5218906
9059356	4266045
5787676	4266048
8688992	4263604
8898535	5706819
9514543	4972915
9631450	4975075
8548899	4975075
8599763	4975075
8474737	4975075
8650859	4975075
8681363	4975075
8473033	4975075
8597895	4975075
4266195	7500714
8740098	4265252
8856035	4265444
9376530	4974299
7659058	2432445
8962725	
8310330	5220126
8697423	8506841
9365161	8506841
9060163	
8912535	2437978
2439587	2439586
2439595	2439594
5219554	4267267
8843511	
8292973	2432427
5787570	2432467
7722939	2432427
8257889	2432427
9211261	
8690510	9133597
4826831	2435474
8458856	4827645
4827688	4827645
7444399	2440993
8268654	2440993
9256712	4972333
5786089	2436649
8603260	6164629
8521098	4975075
4970433	8506841
9598822	8683914
4974419	8770026
9296537	8649689
9472229	8649689
8594106	4975209
4971232	9444659
4969387	9483054
9596509	9483054
4972530	9333289
9484402	9113024
4974470	9113024
4970438	8506841
9469848	9298808
4973104	9298808
9534279	9424836
8633945	9384781
9240548	8473987
4825955	4825940
9479872	4975163
4974104	9200682
8652027	9400053
2432754	4265610
8501926	9510940
9487751	8471705
9470904	8471705
8501081	9460291
9619933	9460291
8618262	4969435
9263206	
9507446	
9378483	
8453203	3239394
9388508	
9571741	
9634524	
9347684	5454
9290383	
9650587	
9635809	
8924925	
9440022	
8583815	5476
8608279	
4834386	
7954065	2432424
3239395	
8620756	8730754
4971411	8730754
3239496	
8621850	5936006
4826409	
4829631	
4833021	4826925
4832662	4832661
9483733	4832661
9474890	4832661
9293995	4832661
4830254	2437177
9469466	2437177
4830258	2437177
4830256	2437177
4830260	2437177
2437206	2437177
4830262	2437177
4830261	2437177
2437205	2437177
4830255	2437177
4830259	2437177
3239559	2436427
4833308	5219341
4833305	5219341
4833323	2434599
4833304	5219341
4833302	5219341
4833303	5219341
4833682	2433506
4827036	
8881560	
4827035	
7880547	2432190
8677196	4971074
4826410	
8473407	
8553352	8864030
8503516	
4831570	
4974400	9160413
9300198	9160413
8676347	9160413
7627233	7460229
4971836	9303542
7262075	
5787459	4265750
8996650	4265428
8767505	7261904
8992494	6165007
8480449	5219121
8765337	5219119
9546687	8474082
9351938	
5220155	7261425
9302987	8523570
8894544	8523570
9330825	7261856
9319599	7261856
9448193	7261856
9522153	7261856
9632422	7261856
9436741	7261856
4409296	7261856
8955620	5706521
8803918	2437972
9042566	2437972
8949558	2437972
8989531	4266754
8591181	9301682
9320184	4982232
4982002	4982232
4981080	4982232
8483775	4982232
4981050	4982232
4974050	9187334
8654379	9265433
8929052	2438972
4828312	2438972
7578676	2438032
9383790	4971612
4971614	9474269
7596236	2433887
8650213	9319917
8549494	9319917
8520487	9319917
4969936	9419940
5816575	2433474
7954733	4265136
2439296	4265136
7644327	5218717
8405862	5218722
9454592	
8649429	4970426
8519751	4970426
9361156	4970426
8550230	4970426
9535945	7825895
7851007	7825895
9093273	
8372256	7825895
9236477	7825895
8160177	7825895
8569755	9387013
9500134	4968922
8563813	4968922
9385479	4968922
8634899	4968922
5936019	4968922
9345653	2440041
4828305	2438973
4828313	2438978
8703129	9375023
9233599	4971840
9017781	2436553
7606944	4265157
8838269	2437619
8520582	4263293
7529838	2432415
8662297	
4941631	8944052
5218654	8384945
9632776	9319917
8830542	4263293
2436534	7460229
9004487	2437972
4973954	9319917
9246420	4970426
9525187	4970426
9381428	4968922
9579216	4968922
2437752	4265157
9267727	4971612
9456142	4971612
9624169	4971612
9338685	4971612
9311870	4971612
9576716	4971612
9502585	4971612
6486559	2433474
9325179	2433474
8474936	798
4827718	
4827211	
4832249	
9326578	
9282787	
9413054	
9517802	
9636947	
9309667	
9592805	
9368299	
9532572	
9561304	
9354049	
8970547	
9500286	
9607956	
9458416	
9340933	
9621832	
9296800	
9426503	
9441134	
9486694	
9253369	
9546421	
9398662	
9471961	
9478444	
9601266	
9290585	
8610605	3239936
9421187	
9384476	
9575955	
9446190	
9269135	
9578158	
9382436	
9512606	
9280128	
9564118	
9255973	
9514973	
9323859	
9589975	
9443885	
9489518	
9371026	
9395909	
9702287	
9497732	
9328800	
9240560	
9626124	
4831735	
3239937	
7754108	
4827054	
7851430	
4827744	
4827767	
4827053	
4266368	8149385
8487709	
4831737	
8677050	
4827169	
8505956	
4827429	
3239573	
4831417	
4575673	
4827771	
4834221	
8665654	
4831742	
4829948	
4827770	
4827470	
4827210	
4972208	
4827430	
7839949	
4827055	
4827188	
4825354	
4828734	2439605
4828732	2439605
9510192	4829374
4974770	4974654
4833315	2434653
9825107	2434653
4833297	2434741
4833296	2434741
4833316	2434653
4827302	
7237059	
4827768	
4829842	
3239614	
7646975	
4827522	
7723393	
8634261	
4827366	
8037340	
4827471	
4576913	
8614235	
7237060	
4827740	
3236886	
4827187	
8658065	
4827100	
9289471	2439593
5816446	2440049
7858685	2432460
8492363	5936350
8704486	
8979097	5706895
5787536	7261901
2432397	4266441
4409310	
8245353	2432430
7936382	2432430
7924077	2432430
8085638	2432430
7422810	2432430
7768464	2432430
7577024	2432430
8908609	5219115
9069200	5219104
2440671	6165022
4352057	6165022
4973545	4265107
8309299	7707527
6164638	6164636
6164637	6164636
8645333	6164636
2435159	6164636
9133892	9306956
4972151	
8970179	6075603
9077859	6075603
8462090	4969566
9468684	4969566
9057528	5707280
9184075	8790844
5786524	8790844
8789285	5707225
8627190	8571265
8569761	9475494
8500896	9475494
8666094	2433061
7589026	2433061
4266307	
8482615	7262062
8559091	7262062
8511112	7262062
8589227	7262062
9130305	7262062
9034217	
9152481	4265103
7539867	4265103
8371487	4265103
8763061	4265103
8810673	2439323
7661781	2433062
8754309	
8507118	
8013088	2432776
7632253	2436655
9140573	2436655
9042514	2436655
8143598	2436655
8912566	2436655
7867158	2436655
7821453	5707341
9067251	5707341
7895707	5707341
7467447	5707341
5786309	5707341
8973015	5707341
7604580	5707341
8293208	5707341
8826568	5707341
8190681	5707341
7511643	5707341
9008540	5707341
7677383	5707341
7487676	5707341
7991972	5707341
8017249	5707341
8341299	5707341
7489651	8317371
8797204	
8697096	
7800866	4265953
9200942	2432784
8652254	9349885
9460931	4970240
9617325	4974570
8567405	4969743
9552489	8479465
4970580	9475494
9584160	4974784
4971416	9562248
9357937	4969170
9603830	4969170
4972666	9315054
9277165	9492631
9429637	4970411
9409836	8677115
4973188	9578882
8585174	9294831
4969841	9511366
9259386	9511366
4973431	9304918
9360699	8570597
9354294	8446132
4971899	9417638
8448300	9349885
2439281	4265107
9302117	5707341
5786306	5707341
5219547	7262062
9612255	9349885
4830432	
4830356	
4830423	
9593718	
9605513	
9485832	
9548837	
9367468	
8553224	4826421
9560398	
9472836	
9399495	
9356336	
4826423	
9410726	
9283600	
9347525	
9445914	
9306997	
9343630	
9491071	
3239949	
4831592	
9497527	
4968892	9430421
8449262	3239947
9467592	
9300898	
9802544	
9612334	
9618993	
8509203	4829821
9245808	
9316065	
9628647	
9433133	
9553224	
9406482	
8447368	
9259741	8555867
4829822	
9451790	
9525814	
9582285	
9273004	
7831829	2438876
4825869	
4826426	
9108218	5218720
4575414	
4825320	
4830233	
4576388	
4831663	
8524281	
4830428	
4830649	
5739471	
9432569	5220183
9606802	5220170
6545374	5220170
9355089	5220170
7655449	5220170
4829827	
4830424	
4830368	
4831657	
4826676	
4578055	
4830278	
4830297	
9271913	9498216
4830280	
3240743	
4830294	
4830275	
4831654	
3239508	
4829887	
4830695	
4830427	
4830279	
4830433	
4830425	
3239434	
4831190	
4830551	
4973881	
4827029	
4830534	
4830277	
8459038	4969662
4834039	4834038
4830552	
4830282	
9442370	2433480
6163869	2433480
6163868	2433480
4827307	4827306
4830969	2435766
4572653	2435766
4830970	2435766
4830952	2435766
3239904	2435766
3240621	2435766
4830953	2435766
4830971	2435766
4830968	2435766
8531870	4833331
8674400	
4830367	
4830553	
4576087	
4830549	
4830276	
4830430	
4831651	
4829791	
3239488	
4830274	
4969155	
4830365	
4830330	
4829886	
8640401	
4831527	
4830329	
4830426	
4830314	
4831650	
4577651	
8557595	8512566
7447191	2432978
8095126	4266394
9534927	4266394
5786380	5219559
9580252	5219559
8468954	9519512
8980860	8826191
8892476	9159692
4264571	7261627
4264551	7261627
9048877	7261627
4264576	7261627
8552075	7261627
9152787	7261627
8955334	7261627
4264561	7261627
4264586	7261627
4264584	7261627
4264556	7261627
8850688	7261627
4264574	7261627
8941231	7261627
9093258	7261627
9180699	4266447
9061909	7262033
8985730	7262033
9139560	7262033
8751641	7262033
8911400	7262033
9128441	7261830
5707335	7986802
5787675	7261822
5787678	4266046
4833578	2433471
4941627	2433471
8835175	4266019
4266939	5786406
8849548	6165231
8765259	7261852
4263890	8816390
8914225	7059216
8863292	6164487
8457803	9637484
4267332	5786044
9214347	5707285
8012529	2438508
7435509	2438508
4969617	9110480
9202708	4267223
5786324	4267223
7649415	4267223
5786323	4267223
7556379	2433195
8180211	5786085
7673982	5786085
7860418	5786085
8150480	5786085
7362052	5786085
7831517	5786085
9588618	5786085
8538268	8871403
8906638	
2439592	2439591
4968904	2435292
7953126	2435292
9217055	4262912
8963578	
9122617	5706393
9018252	2437977
2440957	7447820
4968905	2435296
8552353	2435296
8443906	2435296
5219453	2435296
9039669	
9554870	4969707
9451729	2432451
8752066	2432451
7459203	2432405
9025317	2438970
8784652	2438970
2438084	5786858
7952617	2439117
2433054	7261924
9172361	7261924
4941619	2433480
5219450	2435292
8943896	5220183
9635965	8565362
4973016	9280746
4409301	4266394
4970311	9519512
8596803	9485272
4972002	9278238
8459108	9551089
4971849	9637484
9348231	9418900
9407573	9110480
4970550	9621260
4972973	9370408
4971609	9284931
9366142	9284931
8497773	9290155
8475540	9531656
5936134	9282909
4826818	9575208
4973348	9555393
8662147	9484265
4969863	9424043
4972000	9393969
4972524	9255262
9443084	9255262
8493880	9345606
8869493	8594759
9302589	8594759
9480209	4968931
9478497	4968931
4972897	9571817
4941657	9445142
8548635	9260029
9491770	9167689
4974806	9167689
9011523	9167689
9466862	9167689
9623863	5220170
5786333	4267223
9516294	2433480
4264588	7261627
4262387	7447820
9562798	2433471
9568061	2435296
4264567	7261627
4829897	
9241772	
9530225	
6142060	9574326
9375092	
9391958	
9568227	
8441428	3240519
9380906	9574326
4833249	
4833259	
4833439	
4833679	
4833255	
4833280	
4833434	
4833257	
4833261	
4833281	
9257884	
4829963	
9274064	
9495992	
9305492	
9462782	
9550592	
9617374	
4829968	
9748381	
9317577	
9508533	
9447935	
9583406	
9389580	
9630242	
9450258	
9259879	
9332863	
9377381	
9434669	
9510870	
9262144	
9566166	
9588380	
4973976	
9598922	
4833887	
4833240	
4833678	
3240527	
4829975	
4833279	
4833671	
4829955	
4829967	
4830039	
4833428	
4833242	
4833200	
4833252	
4829972	
4829961	
4830045	
3240539	
8207618	4266430
8877671	2438685
8736174	2438685
7870306	2438685
8927860	2438685
4830025	
4833250	
4833431	
4833052	
4833677	
4833337	
4833239	
4831708	
4829962	
3240520	
4833285	
4577133	
4833433	
4833256	
4833436	
4833563	
4833668	
4833685	
4833340	
4830046	
4833336	
4833247	
4833628	
4833260	
4831635	
4833338	
4833430	
4829970	
4833886	
4833246	
9142586	
4829958	
4833282	
3240079	
4833404	
4829896	
4829895	
3240542	
4833562	
4833895	
4833429	
4833278	
4833284	
4571807	
4352271	2440703
7734794	2440703
4287962	2440703
8472305	2440703
8680512	2440703
3240254	2440703
4352270	2440703
8280536	2440703
9327878	2440703
8593926	4831628
8603828	4831628
3240384	2441248
4835788	2441245
3240381	2441248
4835786	2441245
9377200	2441245
4835794	2441245
4835787	2441245
9583588	2441245
4835799	2441248
4835793	2441245
3240386	2441248
4835801	2441248
4835796	2441245
4835798	2441248
4829359	4829351
4829352	4829351
4833326	2434703
4833327	2434703
4833325	2434703
3238211	2434703
4833334	2434703
4833681	2433517
3240479	3240478
4826358	
4833888	
4833335	
4833341	
4833359	
4833339	
4829629	
4831710	
4829974	
5428978	
7382749	2433536
4833599	
4833698	
8631365	
9512643	
4829956	
8499699	
4831678	
4833913	
4833686	
4833670	
4833248	
4833283	
4833435	
4833253	
4831707	
4830028	
4833914	
9523024	9187200
4826779	9187200
8689566	9187200
9500529	8022434
9380397	8022434
7888718	4265142
8411647	4265142
7431182	4265142
7611519	4265142
9384405	
8444103	
8947362	2438021
9314734	2438021
8119968	2438021
9040574	2438021
9099662	2438021
7890249	2438021
8856569	2438021
8949223	2438021
7390456	2438021
8718122	2438021
8770840	2438021
9101680	2438021
8802116	2438021
4266183	5787704
8522110	9279257
8780044	7261892
9109900	6164998
5787207	5219098
9467300	5219098
8819970	5219107
7549412	2432582
7952745	2432582
4409366	4262706
9428525	9158998
9605785	9158998
9484622	9158998
9366354	9158998
9294830	9158998
9594950	9158998
9474034	9158998
9356080	9158998
9548546	9158998
9530498	9158998
9284709	9158998
9410996	9158998
9338922	9158998
9241516	9158998
9023005	7261530
9135881	4265970
8802850	7262016
8823836	6075598
9005658	7262016
9221384	6075598
8770087	7262016
9041413	7262016
8749485	6075598
9064237	6075598
8983385	6075598
8913635	6075598
9137152	6075598
8979225	5706959
4974569	
9104700	7261469
8807733	5787700
4266210	5787700
8868969	9088337
9185192	9088337
8936591	9088337
9112966	9088337
7261994	9088337
8958918	6163995
9725995	9087267
5787211	5219131
8903030	5786471
9010742	5816436
8685251	
8858503	2438019
8075654	2438019
7859142	2438019
8947297	2438019
7934034	2438019
9198929	2438019
8255497	2438019
8803982	2438019
9076982	2438019
8982484	2438019
9040496	2438019
8824661	2438019
9065167	2438019
8303218	2438019
9222334	2438019
7758681	2438019
7476729	2438019
8856506	2438019
9431754	2438019
8151805	2438019
7567497	2438019
8770910	2438019
7739401	2438019
8275624	2438019
8738130	2438019
8971052	2438019
8835528	2438019
8949290	2438019
7432244	2438019
8486896	9241739
8697595	9241739
9159434	2438269
4973090	
2438934	4265067
2439582	2439581
8677387	9542954
7610709	5219845
8620540	5936106
9269063	
9280408	
8701587	9515504
4971883	2432182
5219545	4267270
8487329	9596115
9432830	5218901
9260901	2433475
7613064	2433475
9267106	
8515294	4970454
8533475	4970454
8486637	4970454
8635412	4970454
4973087	
9792556	
4973086	
9213628	2439494
2439299	4265142
2437908	2438019
8525030	2433475
9623945	9338918
9369417	8653808
4942032	5816433
9580169	8453627
2433479	2433478
6486561	2433478
4941611	9189123
9248443	9187200
5707334	8022434
4970382	9513239
8503277	9552943
4971611	9428771
4971640	9279257
9622023	4973530
9309833	4973530
