taxon_id	taxon_name	tree_name
3516	Rhinolophus robinsoni	mammalST_bestDates.dnd
3517	Rhinolophus rouxii	mammalST_bestDates.dnd
3518	Rhinolophus rufus	mammalST_bestDates.dnd
3519	Rhinolophus sedulus	mammalST_bestDates.dnd
3520	Rhinolophus shameli	mammalST_bestDates.dnd
3521	Rhinolophus silvestris	mammalST_bestDates.dnd
3522	Rhinolophus simplex	mammalST_bestDates.dnd
3523	Rhinolophus simulator	mammalST_bestDates.dnd
3524	Rhinolophus stheno	mammalST_bestDates.dnd
3525	Rhinolophus subrufus	mammalST_bestDates.dnd
3526	Rhinolophus swinnyi	mammalST_bestDates.dnd
3527	Rhinolophus thomasi	mammalST_bestDates.dnd
3528	Rhinolophus trifoliatus	mammalST_bestDates.dnd
3529	Rhinolophus virgo	mammalST_bestDates.dnd
3530	Rhinolophus yunanensis	mammalST_bestDates.dnd
3531	Hipposideros ater	mammalST_bestDates.dnd
3532	Hipposideros abae	mammalST_bestDates.dnd
3533	Hipposideros beatus	mammalST_bestDates.dnd
3534	Hipposideros bicolor	mammalST_bestDates.dnd
3535	Hipposideros breviceps	mammalST_bestDates.dnd
3536	Hipposideros caffer	mammalST_bestDates.dnd
3537	Hipposideros cineraceus	mammalST_bestDates.dnd
3538	Hipposideros coxi	mammalST_bestDates.dnd
3539	Hipposideros curtus	mammalST_bestDates.dnd
3540	Hipposideros dyacorum	mammalST_bestDates.dnd
3541	Hipposideros fuliginosus	mammalST_bestDates.dnd
3542	Hipposideros fulvus	mammalST_bestDates.dnd
3543	Hipposideros galeritus	mammalST_bestDates.dnd
3544	Hipposideros halophyllus	mammalST_bestDates.dnd
3545	Hipposideros jonesi	mammalST_bestDates.dnd
3546	Hipposideros macrobullatus	mammalST_bestDates.dnd
3547	Hipposideros maggietaylorae	mammalST_bestDates.dnd
3548	Hipposideros marisae	mammalST_bestDates.dnd
3549	Hipposideros megalotis	mammalST_bestDates.dnd
3550	Hipposideros nequam	mammalST_bestDates.dnd
3551	Hipposideros obscurus	mammalST_bestDates.dnd
3552	Hipposideros papua	mammalST_bestDates.dnd
3553	Hipposideros pomona	mammalST_bestDates.dnd
3554	Hipposideros pygmaeus	mammalST_bestDates.dnd
3555	Hipposideros ridleyi	mammalST_bestDates.dnd
3556	Hipposideros speoris	mammalST_bestDates.dnd
3557	Micronycteris megalotis	mammalST_bestDates.dnd
3558	Micronycteris hirsuta	mammalST_bestDates.dnd
3559	Micronycteris nicefori	mammalST_bestDates.dnd
3560	Chrotopterus auritus	mammalST_bestDates.dnd
3561	Vampyrum spectrum	mammalST_bestDates.dnd
3562	Brachyphylla cavernarum	mammalST_bestDates.dnd
3563	Brachyphylla nana	mammalST_bestDates.dnd
3564	Erophylla sezekorni	mammalST_bestDates.dnd
3565	Platalina genovensium	mammalST_bestDates.dnd
3566	Rhinophylla alethina	mammalST_bestDates.dnd
3567	Rhinophylla fischerae	mammalST_bestDates.dnd
3568	Rhinophylla pumilio	mammalST_bestDates.dnd
3569	Carollia castanea	mammalST_bestDates.dnd
3570	Carollia brevicauda	mammalST_bestDates.dnd
3571	Carollia perspicillata	mammalST_bestDates.dnd
3572	Carollia subrufa	mammalST_bestDates.dnd
3573	Chaerephon ansorgei	mammalST_bestDates.dnd
3574	Chaerephon bemmeleni	mammalST_bestDates.dnd
3575	Chaerephon bivittata	mammalST_bestDates.dnd
3576	Chaerephon aloysiisabaudiae	mammalST_bestDates.dnd
3577	Chaerephon chapini	mammalST_bestDates.dnd
3578	Chaerephon gallagheri	mammalST_bestDates.dnd
3579	Chaerephon jobensis	mammalST_bestDates.dnd
3580	Chaerephon johorensis	mammalST_bestDates.dnd
3581	Chaerephon major	mammalST_bestDates.dnd
3582	Chaerephon nigeriae	mammalST_bestDates.dnd
3583	Chaerephon plicata	mammalST_bestDates.dnd
3584	Chaerephon pumila	mammalST_bestDates.dnd
3585	Chaerephon russata	mammalST_bestDates.dnd
3586	Mops brachypterus	mammalST_bestDates.dnd
3587	Mops nanulus	mammalST_bestDates.dnd
3588	Mops petersoni	mammalST_bestDates.dnd
3589	Mops spurrelli	mammalST_bestDates.dnd
3590	Mops thersites	mammalST_bestDates.dnd
3591	Mops congicus	mammalST_bestDates.dnd
3592	Mops condylurus	mammalST_bestDates.dnd
3593	Mops midas	mammalST_bestDates.dnd
3594	Mops mops	mammalST_bestDates.dnd
3595	Mops niangarae	mammalST_bestDates.dnd
3596	Mops sarasinorum	mammalST_bestDates.dnd
3597	Mops trevori	mammalST_bestDates.dnd
3598	Murina fusca	mammalST_bestDates.dnd
3599	Murina leucogaster	mammalST_bestDates.dnd
3600	Sorex samniticus	mammalST_bestDates.dnd
3601	Sorex gracillimus	mammalST_bestDates.dnd
3602	Phalanger orientalis	mammalST_bestDates.dnd
3603	Wallabia bicolor	mammalST_bestDates.dnd
3604	Onychogalea fraenata	mammalST_bestDates.dnd
3605	Onychogalea unguifera	mammalST_bestDates.dnd
3606	Petrogale inornata	mammalST_bestDates.dnd
3607	Petrogale penicillata	mammalST_bestDates.dnd
3608	Petrogale burbidgei	mammalST_bestDates.dnd
3609	Petrogale concinna	mammalST_bestDates.dnd
3610	Thylogale stigmatica	mammalST_bestDates.dnd
3611	Thylogale thetis	mammalST_bestDates.dnd
3612	Dasyurus albopunctatus	mammalST_bestDates.dnd
3613	Sminthopsis dolichura	mammalST_bestDates.dnd
3614	Sminthopsis gilberti	mammalST_bestDates.dnd
3615	Sminthopsis leucopus	mammalST_bestDates.dnd
3616	Sminthopsis murina	mammalST_bestDates.dnd
3617	Sminthopsis psammophila	mammalST_bestDates.dnd
3618	Akodon lanosus	mammalST_bestDates.dnd
3619	Akodon longipilis	mammalST_bestDates.dnd
3620	Akodon mansoensis	mammalST_bestDates.dnd
3621	Akodon sanborni	mammalST_bestDates.dnd
3622	Akodon affinis	mammalST_bestDates.dnd
3623	Akodon albiventer	mammalST_bestDates.dnd
3624	Akodon azarae	mammalST_bestDates.dnd
3625	Akodon cursor	mammalST_bestDates.dnd
3626	Akodon fumeus	mammalST_bestDates.dnd
3627	Akodon iniscatus	mammalST_bestDates.dnd
3628	Akodon kofordi	mammalST_bestDates.dnd
3629	Akodon lindberghi	mammalST_bestDates.dnd
3630	Akodon markhami	mammalST_bestDates.dnd
3631	Akodon mollis	mammalST_bestDates.dnd
3632	Akodon olivaceus	mammalST_bestDates.dnd
3633	Akodon orophilus	mammalST_bestDates.dnd
3634	Akodon puer	mammalST_bestDates.dnd
3635	Akodon sanctipaulensis	mammalST_bestDates.dnd
3636	Akodon serrensis	mammalST_bestDates.dnd
3637	Akodon spegazzinii	mammalST_bestDates.dnd
3638	Akodon subfuscus	mammalST_bestDates.dnd
3639	Akodon surdus	mammalST_bestDates.dnd
3640	Akodon sylvanus	mammalST_bestDates.dnd
3641	Akodon torques	mammalST_bestDates.dnd
3642	Akodon urichi	mammalST_bestDates.dnd
3643	Akodon budini	mammalST_bestDates.dnd
3644	Akodon siberiae	mammalST_bestDates.dnd
3645	Akodon bogotensis	mammalST_bestDates.dnd
3646	Akodon latebricola	mammalST_bestDates.dnd
3647	Akodon mimus	mammalST_bestDates.dnd
3648	Andalgalomys olrogi	mammalST_bestDates.dnd
3649	Andalgalomys pearsoni	mammalST_bestDates.dnd
3650	Bibimys chacoensis	mammalST_bestDates.dnd
3651	Bibimys labiosus	mammalST_bestDates.dnd
3652	Bibimys torresi	mammalST_bestDates.dnd
3653	Kunsia fronto	mammalST_bestDates.dnd
3654	Kunsia tomentosus	mammalST_bestDates.dnd
3655	Onychomys arenicola	mammalST_bestDates.dnd
3656	Onychomys leucogaster	mammalST_bestDates.dnd
3657	Onychomys torridus	mammalST_bestDates.dnd
3658	Reithrodontomys brevirostris	mammalST_bestDates.dnd
3659	Reithrodontomys darienensis	mammalST_bestDates.dnd
3660	Reithrodontomys gracilis	mammalST_bestDates.dnd
3661	Reithrodontomys mexicanus	mammalST_bestDates.dnd
3662	Reithrodontomys paradoxus	mammalST_bestDates.dnd
3663	Reithrodontomys spectabilis	mammalST_bestDates.dnd
3664	Reithrodontomys creper	mammalST_bestDates.dnd
3665	Reithrodontomys microdon	mammalST_bestDates.dnd
3666	Reithrodontomys rodriguezi	mammalST_bestDates.dnd
3667	Reithrodontomys tenuirostris	mammalST_bestDates.dnd
3668	Reithrodontomys fulvescens	mammalST_bestDates.dnd
3669	Reithrodontomys hirsutus	mammalST_bestDates.dnd
3670	Reithrodontomys burti	mammalST_bestDates.dnd
3671	Reithrodontomys chrysopsis	mammalST_bestDates.dnd
3672	Reithrodontomys humulis	mammalST_bestDates.dnd
3673	Reithrodontomys megalotis	mammalST_bestDates.dnd
3674	Reithrodontomys montanus	mammalST_bestDates.dnd
3675	Reithrodontomys raviventris	mammalST_bestDates.dnd
3676	Reithrodontomys sumichrasti	mammalST_bestDates.dnd
3677	Reithrodontomys zacatecae	mammalST_bestDates.dnd
3678	Chaetodipus penicillatus	mammalST_bestDates.dnd
3679	Chaetodipus spinatus	mammalST_bestDates.dnd
3680	Chaetodipus fallax	mammalST_bestDates.dnd
3681	Dipodomys heermanni	mammalST_bestDates.dnd
3682	Dipodomys stephensi	mammalST_bestDates.dnd
3683	Dipodomys agilis	mammalST_bestDates.dnd
3684	Heteromys oresterus	mammalST_bestDates.dnd
3685	Heteromys australis	mammalST_bestDates.dnd
3686	Marmota monax	mammalST_bestDates.dnd
3687	Marmota flaviventris	mammalST_bestDates.dnd
3688	Spermophilus elegans	mammalST_bestDates.dnd
3689	Spermophilus lateralis	mammalST_bestDates.dnd
3690	Spermophilus variegatus	mammalST_bestDates.dnd
3691	Cynomys gunnisoni	mammalST_bestDates.dnd
3692	Cynomys ludovicianus	mammalST_bestDates.dnd
3693	Cynomys mexicanus	mammalST_bestDates.dnd
3694	Tamias panamintinus	mammalST_bestDates.dnd
3695	Epixerus wilsoni	mammalST_bestDates.dnd
3696	Epixerus ebii	mammalST_bestDates.dnd
3697	Protoxerus stangeri	mammalST_bestDates.dnd
3698	Protoxerus aubinnii	mammalST_bestDates.dnd
3699	Funisciurus pyrropus	mammalST_bestDates.dnd
3700	Funisciurus anerythrus	mammalST_bestDates.dnd
3701	Funisciurus bayonii	mammalST_bestDates.dnd
3702	Funisciurus carruthersi	mammalST_bestDates.dnd
3703	Funisciurus congicus	mammalST_bestDates.dnd
3704	Funisciurus isabella	mammalST_bestDates.dnd
3705	Funisciurus lemniscatus	mammalST_bestDates.dnd
3706	Funisciurus leucogenys	mammalST_bestDates.dnd
3707	Funisciurus substriatus	mammalST_bestDates.dnd
3708	Paraxerus alexandri	mammalST_bestDates.dnd
3709	Paraxerus boehmi	mammalST_bestDates.dnd
3710	Paraxerus cepapi	mammalST_bestDates.dnd
3711	Paraxerus cooperi	mammalST_bestDates.dnd
3712	Paraxerus flavovittis	mammalST_bestDates.dnd
3713	Paraxerus lucifer	mammalST_bestDates.dnd
3714	Paraxerus ochraceus	mammalST_bestDates.dnd
3715	Paraxerus palliatus	mammalST_bestDates.dnd
3716	Paraxerus poensis	mammalST_bestDates.dnd
3717	Paraxerus vexillarius	mammalST_bestDates.dnd
3718	Paraxerus vincenti	mammalST_bestDates.dnd
3719	Sciurus deppei	mammalST_bestDates.dnd
3720	Microsciurus alfari	mammalST_bestDates.dnd
3721	Petaurista xanthotis	mammalST_bestDates.dnd
3722	Callosciurus phayrei	mammalST_bestDates.dnd
3723	Lepus comus	mammalST_bestDates.dnd
3724	Lepus oiostolus	mammalST_bestDates.dnd
3725	Lepus capensis	mammalST_bestDates.dnd
3726	Lepus tolai	mammalST_bestDates.dnd
3727	Cercopithecus diana	mammalST_bestDates.dnd
3728	Cercopithecus dryas	mammalST_bestDates.dnd
3729	Cercopithecus solatus	mammalST_bestDates.dnd
3730	Macaca assamensis	mammalST_bestDates.dnd
3731	Macaca thibetana	mammalST_bestDates.dnd
3732	Macaca radiata	mammalST_bestDates.dnd
3733	Macaca sinica	mammalST_bestDates.dnd
3734	Macaca cyclopis	mammalST_bestDates.dnd
3735	Macaca mulatta	mammalST_bestDates.dnd
3736	Callithrix geoffroyi	mammalST_bestDates.dnd
3737	Callithrix kuhlii	mammalST_bestDates.dnd
3738	Callithrix jacchus	mammalST_bestDates.dnd
3739	Callithrix penicillata	mammalST_bestDates.dnd
3740	Antilope cervicapra	mammalST_bestDates.dnd
3741	Cephalophus leucogaster	mammalST_bestDates.dnd
3742	Cephalophus niger	mammalST_bestDates.dnd
3743	Cephalophus rubidus	mammalST_bestDates.dnd
3744	Cephalophus zebra	mammalST_bestDates.dnd
3745	Raphicerus campestris	mammalST_bestDates.dnd
3746	Raphicerus sharpei	mammalST_bestDates.dnd
3747	Redunca fulvorufula	mammalST_bestDates.dnd
3748	Bos frontalis	mammalST_bestDates.dnd
3749	Bos javanicus	mammalST_bestDates.dnd
3750	Bubalus bubalis	mammalST_bestDates.dnd
3751	Bubalus depressicornis	mammalST_bestDates.dnd
3752	Bubalus mindorensis	mammalST_bestDates.dnd
3753	Bubalus quarlesi	mammalST_bestDates.dnd
3754	Tragelaphus strepsiceros	mammalST_bestDates.dnd
3755	Tragelaphus scriptus	mammalST_bestDates.dnd
3756	Hydropotes inermis	mammalST_bestDates.dnd
3757	Blastocerus dichotomus	mammalST_bestDates.dnd
3758	Axis axis	mammalST_bestDates.dnd
3759	Axis calamianensis	mammalST_bestDates.dnd
3760	Axis kuhlii	mammalST_bestDates.dnd
3761	Axis porcinus	mammalST_bestDates.dnd
3762	Muntiacus atherodes	mammalST_bestDates.dnd
3763	Muntiacus crinifrons	mammalST_bestDates.dnd
3764	Muntiacus feae	mammalST_bestDates.dnd
3765	Muntiacus gongshanensis	mammalST_bestDates.dnd
3766	Muntiacus muntjak	mammalST_bestDates.dnd
3767	Muntiacus reevesi	mammalST_bestDates.dnd
3768	Delphinapterus leucas	mammalST_bestDates.dnd
3769	Monodon monoceros	mammalST_bestDates.dnd
3770	Inia geoffrensis	mammalST_bestDates.dnd
3771	Pontoporia blainvillei	mammalST_bestDates.dnd
3772	Ictonyx libyca	mammalST_bestDates.dnd
3773	Ictonyx striatus	mammalST_bestDates.dnd
3774	Lontra canadensis	mammalST_bestDates.dnd
3775	Lutra lutra	mammalST_bestDates.dnd
3776	Lutra sumatrana	mammalST_bestDates.dnd
3777	Aonyx capensis	mammalST_bestDates.dnd
3778	Aonyx congicus	mammalST_bestDates.dnd
3779	Conepatus chinga	mammalST_bestDates.dnd
3780	Conepatus leuconotus	mammalST_bestDates.dnd
3781	Conepatus mesoleucus	mammalST_bestDates.dnd
3782	Conepatus humboldtii	mammalST_bestDates.dnd
3783	Conepatus semistriatus	mammalST_bestDates.dnd
3784	Mephitis macroura	mammalST_bestDates.dnd
3785	Mephitis mephitis	mammalST_bestDates.dnd
3786	Spilogale putorius	mammalST_bestDates.dnd
3787	Spilogale pygmaea	mammalST_bestDates.dnd
3788	Nasua narica	mammalST_bestDates.dnd
3789	Nasua nasua	mammalST_bestDates.dnd
3790	Arctocephalus australis	mammalST_bestDates.dnd
3791	Arctocephalus forsteri	mammalST_bestDates.dnd
3792	Arctocephalus galapagoensis	mammalST_bestDates.dnd
3793	Arctocephalus philippii	mammalST_bestDates.dnd
3794	Neophoca cinerea	mammalST_bestDates.dnd
3795	Phocarctos hookeri	mammalST_bestDates.dnd
3796	Pardofelis marmorata	mammalST_bestDates.dnd
3797	Lynx rufus	mammalST_bestDates.dnd
3798	Catopuma badia	mammalST_bestDates.dnd
3799	Catopuma temminckii	mammalST_bestDates.dnd
3800	Leopardus tigrinus	mammalST_bestDates.dnd
3801	Oncifelis geoffroyi	mammalST_bestDates.dnd
3802	Oncifelis guigna	mammalST_bestDates.dnd
3803	Oncifelis colocolo	mammalST_bestDates.dnd
3804	Oreailurus jacobita	mammalST_bestDates.dnd
3805	Genetta genetta	mammalST_bestDates.dnd
3806	Genetta tigrina	mammalST_bestDates.dnd
3807	Paradoxurus hermaphroditus	mammalST_bestDates.dnd
3808	Arctictis binturong	mammalST_bestDates.dnd
3809	Paguma larvata	mammalST_bestDates.dnd
3810	Rhinolophus nereis	mammalST_bestDates.dnd
3811	Rhinolophus borneensis	mammalST_bestDates.dnd
3812	Rhinolophus canuti	mammalST_bestDates.dnd
3813	Rhinolophus creaghi	mammalST_bestDates.dnd
3814	Hipposideros doriae	mammalST_bestDates.dnd
3815	Hipposideros sabanus	mammalST_bestDates.dnd
3816	Hipposideros coronatus	mammalST_bestDates.dnd
3817	Hipposideros calcaratus	mammalST_bestDates.dnd
3818	Hipposideros lamottei	mammalST_bestDates.dnd
3819	Hipposideros ruber	mammalST_bestDates.dnd
3820	Hipposideros crumeniferus	mammalST_bestDates.dnd
3821	Hipposideros cervinus	mammalST_bestDates.dnd
3822	Cloeotis percivali	mammalST_bestDates.dnd
3823	Aselliscus stoliczkanus	mammalST_bestDates.dnd
3824	Hipposideros armiger	mammalST_bestDates.dnd
3825	Hipposideros commersoni	mammalST_bestDates.dnd
3826	Hipposideros diadema	mammalST_bestDates.dnd
3827	Hipposideros dinops	mammalST_bestDates.dnd
3828	Hipposideros inexpectatus	mammalST_bestDates.dnd
3829	Hipposideros lankadiva	mammalST_bestDates.dnd
3830	Hipposideros larvatus	mammalST_bestDates.dnd
3831	Hipposideros lekaguli	mammalST_bestDates.dnd
3832	Hipposideros schistaceus	mammalST_bestDates.dnd
3833	Hipposideros turpis	mammalST_bestDates.dnd
3834	Micronycteris minuta	mammalST_bestDates.dnd
3835	Micronycteris schmidtorum	mammalST_bestDates.dnd
3836	Micronycteris pusilla	mammalST_bestDates.dnd
3837	Tonatia bidens	mammalST_bestDates.dnd
3838	Tonatia brasiliense	mammalST_bestDates.dnd
3839	Tonatia carrikeri	mammalST_bestDates.dnd
3840	Tonatia evotis	mammalST_bestDates.dnd
3841	Tonatia schulzi	mammalST_bestDates.dnd
3842	Tonatia silvicola	mammalST_bestDates.dnd
3843	Phyllonycteris aphylla	mammalST_bestDates.dnd
3844	Phyllonycteris poeyi	mammalST_bestDates.dnd
3845	Lionycteris spurrelli	mammalST_bestDates.dnd
3846	Sturnira bidens	mammalST_bestDates.dnd
3847	Sturnira nana	mammalST_bestDates.dnd
3848	Pygoderma bilabiatum	mammalST_bestDates.dnd
3849	Centurio senex	mammalST_bestDates.dnd
3850	Promops centralis	mammalST_bestDates.dnd
3851	Promops nasutus	mammalST_bestDates.dnd
3852	Molossus sinaloae	mammalST_bestDates.dnd
3853	Eumops hansae	mammalST_bestDates.dnd
3854	Eumops perotis	mammalST_bestDates.dnd
3855	Eumops dabbenei	mammalST_bestDates.dnd
3856	Mops demonstrator	mammalST_bestDates.dnd
3857	Mops niveiventer	mammalST_bestDates.dnd
3858	Sorex arcticus	mammalST_bestDates.dnd
3859	Sorex isodon	mammalST_bestDates.dnd
3860	Sorex unguiculatus	mammalST_bestDates.dnd
3861	Sorex roboratus	mammalST_bestDates.dnd
3862	Sorex minutus	mammalST_bestDates.dnd
3863	Sorex volnuchini	mammalST_bestDates.dnd
3864	Sorex buchariensis	mammalST_bestDates.dnd
3865	Phalanger carmelitae	mammalST_bestDates.dnd
3866	Phalanger vestitus	mammalST_bestDates.dnd
3867	Dendrolagus dorianus	mammalST_bestDates.dnd
3868	Dendrolagus scottae	mammalST_bestDates.dnd
3869	Dendrolagus goodfellowi	mammalST_bestDates.dnd
3870	Petrogale assimilis	mammalST_bestDates.dnd
3871	Petrogale godmani	mammalST_bestDates.dnd
3872	Dasyurus geoffroii	mammalST_bestDates.dnd
3873	Dasyurus spartacus	mammalST_bestDates.dnd
3874	Sminthopsis ooldea	mammalST_bestDates.dnd
3875	Sminthopsis youngsoni	mammalST_bestDates.dnd
3876	Akodon boliviensis	mammalST_bestDates.dnd
3877	Akodon juninensis	mammalST_bestDates.dnd
3878	Akodon dayi	mammalST_bestDates.dnd
3879	Akodon dolores	mammalST_bestDates.dnd
3880	Akodon molinae	mammalST_bestDates.dnd
3881	Akodon neocenus	mammalST_bestDates.dnd
3882	Akodon simulator	mammalST_bestDates.dnd
3883	Akodon toba	mammalST_bestDates.dnd
3884	Akodon varius	mammalST_bestDates.dnd
3885	Auliscomys boliviensis	mammalST_bestDates.dnd
3886	Auliscomys micropus	mammalST_bestDates.dnd
3887	Auliscomys pictus	mammalST_bestDates.dnd
3888	Auliscomys sublimis	mammalST_bestDates.dnd
3889	Phyllotis amicus	mammalST_bestDates.dnd
3890	Phyllotis andium	mammalST_bestDates.dnd
3891	Phyllotis bonaeriensis	mammalST_bestDates.dnd
3892	Phyllotis caprinus	mammalST_bestDates.dnd
3893	Phyllotis darwini	mammalST_bestDates.dnd
3894	Phyllotis definitus	mammalST_bestDates.dnd
3895	Phyllotis gerbillus	mammalST_bestDates.dnd
3896	Phyllotis haggardi	mammalST_bestDates.dnd
3897	Phyllotis magister	mammalST_bestDates.dnd
3898	Phyllotis osgoodi	mammalST_bestDates.dnd
3899	Phyllotis osilae	mammalST_bestDates.dnd
3900	Phyllotis wolffsohni	mammalST_bestDates.dnd
3901	Phyllotis xanthopygus	mammalST_bestDates.dnd
3902	Peromyscus attwateri	mammalST_bestDates.dnd
3903	Peromyscus aztecus	mammalST_bestDates.dnd
3904	Peromyscus boylii	mammalST_bestDates.dnd
3905	Peromyscus bullatus	mammalST_bestDates.dnd
3906	Peromyscus californicus	mammalST_bestDates.dnd
3907	Peromyscus caniceps	mammalST_bestDates.dnd
3908	Peromyscus crinitus	mammalST_bestDates.dnd
3909	Peromyscus dickeyi	mammalST_bestDates.dnd
3910	Peromyscus difficilis	mammalST_bestDates.dnd
3911	Peromyscus eremicus	mammalST_bestDates.dnd
3912	Peromyscus eva	mammalST_bestDates.dnd
3913	Peromyscus furvus	mammalST_bestDates.dnd
3914	Peromyscus gossypinus	mammalST_bestDates.dnd
3915	Peromyscus grandis	mammalST_bestDates.dnd
3916	Peromyscus gratus	mammalST_bestDates.dnd
3917	Peromyscus guardia	mammalST_bestDates.dnd
3918	Peromyscus guatemalensis	mammalST_bestDates.dnd
3919	Peromyscus gymnotis	mammalST_bestDates.dnd
3920	Peromyscus hooperi	mammalST_bestDates.dnd
3921	Peromyscus interparietalis	mammalST_bestDates.dnd
3922	Peromyscus leucopus	mammalST_bestDates.dnd
3923	Peromyscus levipes	mammalST_bestDates.dnd
3924	Peromyscus madrensis	mammalST_bestDates.dnd
3925	Peromyscus maniculatus	mammalST_bestDates.dnd
3926	Peromyscus mayensis	mammalST_bestDates.dnd
3927	Peromyscus megalops	mammalST_bestDates.dnd
3928	Peromyscus mekisturus	mammalST_bestDates.dnd
3929	Peromyscus melanocarpus	mammalST_bestDates.dnd
3930	Peromyscus melanophrys	mammalST_bestDates.dnd
3931	Peromyscus melanotis	mammalST_bestDates.dnd
3932	Peromyscus melanurus	mammalST_bestDates.dnd
3933	Peromyscus merriami	mammalST_bestDates.dnd
3934	Peromyscus mexicanus	mammalST_bestDates.dnd
3935	Peromyscus nasutus	mammalST_bestDates.dnd
3936	Peromyscus ochraventer	mammalST_bestDates.dnd
3937	Peromyscus oreas	mammalST_bestDates.dnd
3938	Peromyscus pectoralis	mammalST_bestDates.dnd
3939	Peromyscus perfulvus	mammalST_bestDates.dnd
3940	Peromyscus polionotus	mammalST_bestDates.dnd
3941	Peromyscus polius	mammalST_bestDates.dnd
3942	Peromyscus pseudocrinitus	mammalST_bestDates.dnd
3943	Peromyscus sejugis	mammalST_bestDates.dnd
3944	Peromyscus simulus	mammalST_bestDates.dnd
3945	Peromyscus sitkensis	mammalST_bestDates.dnd
3946	Peromyscus slevini	mammalST_bestDates.dnd
3947	Peromyscus spicilegus	mammalST_bestDates.dnd
3948	Peromyscus stephani	mammalST_bestDates.dnd
3949	Peromyscus stirtoni	mammalST_bestDates.dnd
3950	Peromyscus truei	mammalST_bestDates.dnd
3951	Peromyscus winkelmanni	mammalST_bestDates.dnd
3952	Peromyscus yucatanicus	mammalST_bestDates.dnd
3953	Peromyscus zarhynchus	mammalST_bestDates.dnd
3954	Chaetodipus intermedius	mammalST_bestDates.dnd
3955	Chaetodipus nelsoni	mammalST_bestDates.dnd
3956	Chaetodipus lineatus	mammalST_bestDates.dnd
3957	Chaetodipus goldmani	mammalST_bestDates.dnd
3958	Chaetodipus artus	mammalST_bestDates.dnd
3959	Dipodomys venustus	mammalST_bestDates.dnd
3960	Dipodomys elephantinus	mammalST_bestDates.dnd
3961	Heteromys goldmani	mammalST_bestDates.dnd
3962	Heteromys desmarestianus	mammalST_bestDates.dnd
3963	Marmota olympus	mammalST_bestDates.dnd
3964	Marmota caligata	mammalST_bestDates.dnd
3965	Marmota vancouverensis	mammalST_bestDates.dnd
3966	Spermophilus mexicanus	mammalST_bestDates.dnd
3967	Cynomys leucurus	mammalST_bestDates.dnd
3968	Cynomys parvidens	mammalST_bestDates.dnd
3969	Tamias merriami	mammalST_bestDates.dnd
3970	Tamias obscurus	mammalST_bestDates.dnd
3971	Sciurus nayaritensis	mammalST_bestDates.dnd
3972	Microsciurus santanderensis	mammalST_bestDates.dnd
3973	Pteromyscus pulverulentus	mammalST_bestDates.dnd
3974	Aeromys tephromelas	mammalST_bestDates.dnd
3975	Aeromys thomasi	mammalST_bestDates.dnd
3976	Glaucomys volans	mammalST_bestDates.dnd
3977	Glaucomys sabrinus	mammalST_bestDates.dnd
3978	Hylopetes sipora	mammalST_bestDates.dnd
3979	Petinomys crinitus	mammalST_bestDates.dnd
3980	Petinomys genibarbis	mammalST_bestDates.dnd
3981	Petinomys hageni	mammalST_bestDates.dnd
3982	Petinomys lugens	mammalST_bestDates.dnd
3983	Petinomys sagitta	mammalST_bestDates.dnd
3984	Petinomys vordermanni	mammalST_bestDates.dnd
3985	Hylopetes baberi	mammalST_bestDates.dnd
3986	Hylopetes nigripes	mammalST_bestDates.dnd
3987	Hylopetes spadiceus	mammalST_bestDates.dnd
3988	Hylopetes winstoni	mammalST_bestDates.dnd
3989	Petaurillus kinlochii	mammalST_bestDates.dnd
3990	Petaurillus emiliae	mammalST_bestDates.dnd
3991	Petaurillus hosei	mammalST_bestDates.dnd
3992	Callosciurus baluensis	mammalST_bestDates.dnd
3993	Lepus americanus	mammalST_bestDates.dnd
3994	Cercopithecus ascanius	mammalST_bestDates.dnd
3995	Cercopithecus cephus	mammalST_bestDates.dnd
3996	Cercopithecus erythrogaster	mammalST_bestDates.dnd
3997	Cercopithecus erythrotis	mammalST_bestDates.dnd
3998	Cercopithecus petaurista	mammalST_bestDates.dnd
3999	Cercopithecus sclateri	mammalST_bestDates.dnd
4000	Cercopithecus mitis	mammalST_bestDates.dnd
4001	Cercopithecus nictitans	mammalST_bestDates.dnd
4002	Cercopithecus campbelli	mammalST_bestDates.dnd
4003	Cercopithecus mona	mammalST_bestDates.dnd
4004	Cercopithecus pogonias	mammalST_bestDates.dnd
4005	Cercopithecus wolfi	mammalST_bestDates.dnd
4006	Cercopithecus lhoesti	mammalST_bestDates.dnd
4007	Cercopithecus preussi	mammalST_bestDates.dnd
4008	Addax nasomaculatus	mammalST_bestDates.dnd
4009	Hippotragus equinus	mammalST_bestDates.dnd
4010	Hippotragus niger	mammalST_bestDates.dnd
4011	Alcelaphus buselaphus	mammalST_bestDates.dnd
4012	Sigmoceros lichtensteinii	mammalST_bestDates.dnd
4013	Connochaetes gnou	mammalST_bestDates.dnd
4014	Connochaetes taurinus	mammalST_bestDates.dnd
4015	Damaliscus hunteri	mammalST_bestDates.dnd
4016	Ammotragus lervia	mammalST_bestDates.dnd
4017	Oreamnos americanus	mammalST_bestDates.dnd
4018	Cephalophus callipygus	mammalST_bestDates.dnd
4019	Cephalophus ogilbyi	mammalST_bestDates.dnd
4020	Cephalophus weynsi	mammalST_bestDates.dnd
4021	Cephalophus jentinki	mammalST_bestDates.dnd
